1552917259
= Start time (s)
'Reltime', '44.00[A]', '28.00[A]', '4.00[A]'
2.716547000000000025e+03 3.490898542457543385e-11 1.975679689292242358e-11 2.975571178343017209e-12
2.717969000000000051e+03 3.552812558038631607e-11 1.981796844685579373e-11 2.995679442355236866e-12
2.719375000000000000e+03 3.494420378058471499e-11 2.010158185739019387e-11 2.964038519834288898e-12
2.720780999999999949e+03 3.567642709034757331e-11 1.986430984979303815e-11 2.956819034408142421e-12
2.722186999999999898e+03 3.553183441917795449e-11 1.952137063110370718e-11 2.998815171878499442e-12
2.723594000000000051e+03 3.511845328429963331e-11 1.949912974141820854e-11 2.884553490165031597e-12
2.725014999999999873e+03 3.510917945259706130e-11 2.039076199555900359e-11 2.948349680717554655e-12
2.726422000000000025e+03 3.503133200188912610e-11 1.953991135561494730e-11 2.994762857838617620e-12
2.727827999999999975e+03 3.451414848365530474e-11 1.959923022487597422e-11 2.968698854452500591e-12
2.729233999999999924e+03 3.485707902872725583e-11 1.983650396719660591e-11 2.989467831268632914e-12
2.730655999999999949e+03 3.543543930506487527e-11 1.969562360426557746e-11 2.958739156455614250e-12
2.732061999999999898e+03 3.530011352670392455e-11 1.962518168807658725e-11 2.964908917338360261e-12
2.733483999999999924e+03 3.534089687562413928e-11 1.981425787334067934e-11 2.981646396796322485e-12
2.734889999999999873e+03 3.527416553295026347e-11 1.984206549066058756e-11 2.992088347919530378e-12
2.736297000000000025e+03 3.551144100999437114e-11 2.019797350205632114e-11 2.929056303058175104e-12
2.737719000000000051e+03 3.467541184742906069e-11 1.910243664637878425e-11 2.984221810636844552e-12
2.739125000000000000e+03 3.475327317592480370e-11 1.926185599909757684e-11 2.955997642842267403e-12
2.740530999999999949e+03 3.545211693656291629e-11 1.964742431248556187e-11 2.958862321822408603e-12
2.741952999999999975e+03 3.486819860620826717e-11 1.970859760114240800e-11 2.984344542322769911e-12
2.743358999999999924e+03 3.563007874851642498e-11 2.044451934135604887e-11 2.993104895876452787e-12
2.744764999999999873e+03 3.539465595614466054e-11 1.966967040634148844e-11 2.946858469049518092e-12
2.746172000000000025e+03 3.499055212241586332e-11 1.957411663311425798e-11 2.958565250427147575e-12
2.747577999999999975e+03 3.519445151978217723e-11 1.975308458468383321e-11 2.991530634322003834e-12
2.749000000000000000e+03 3.482186761161187860e-11 1.994401865879069646e-11 2.946953228319393325e-12
2.750405999999999949e+03 3.473659207497981072e-11 1.976420589688832052e-11 3.000760881097241928e-12
2.751827999999999975e+03 3.469394563304639689e-11 1.974381422242821316e-11 2.969157471971461959e-12
2.753233999999999924e+03 3.477181043098909186e-11 2.000519021272406661e-11 2.980794430729183375e-12
2.754655999999999949e+03 3.515923316377289609e-11 1.938790447630900360e-11 2.980372459243652017e-12
2.756061999999999898e+03 3.496088488152970797e-11 1.934897901623156002e-11 2.934840087967516276e-12
2.757469000000000051e+03 3.519631114334842437e-11 1.968079518799292771e-11 2.974758243554087578e-12
2.758875000000000000e+03 3.496088488152970797e-11 1.969006381552507179e-11 2.926082987020350856e-12
2.760297000000000025e+03 3.480517957177298172e-11 1.956029956062810271e-11 2.899632140299090999e-12
2.761702999999999975e+03 3.498684328362422491e-11 1.981617994695206164e-11 3.024693126171817958e-12
2.763125000000000000e+03 3.511103907616330844e-11 1.982908975906028104e-11 2.922034142427420988e-12
2.764530999999999949e+03 3.479776536363665684e-11 1.951210373829503908e-11 2.924742262613855281e-12
2.765936999999999898e+03 3.533904419095179605e-11 1.968449708789066221e-11 2.990429735436062053e-12
2.767344000000000051e+03 3.498499059895188168e-11 1.985689390693323730e-11 2.945780988930501998e-12
2.768764999999999873e+03 3.504430079459552871e-11 2.009417111870082095e-11 2.978646626225489591e-12
2.770172000000000025e+03 3.491825231738410196e-11 1.982538092026864263e-11 2.946176289042590213e-12
2.771577999999999975e+03 3.545767846002689794e-11 2.012012084717795801e-11 2.966637569282171150e-12
2.773000000000000000e+03 3.498127482126633936e-11 2.003299956476745081e-11 2.943412224024055668e-12
2.774405999999999949e+03 3.533718803683250087e-11 1.937863584877685952e-11 2.983456147062635289e-12
2.775811999999999898e+03 3.541689164165973125e-11 2.007748307886192407e-11 2.988321395891446741e-12
2.777233999999999924e+03 3.544098695074104910e-11 1.968264440321831898e-11 3.004007632922967019e-12
2.778639999999999873e+03 3.497202180624547907e-11 2.014051252163806538e-11 2.998686585500842661e-12
2.780047000000000025e+03 3.524636138507730720e-11 2.007377944424071359e-11 2.923617944960987813e-12
2.781452999999999975e+03 3.484966829003788291e-11 1.962147805345537677e-11 2.963133427860697999e-12
2.782858999999999924e+03 3.537240986228873396e-11 1.976976742035230217e-11 3.005816082146672841e-12
2.784280999999999949e+03 3.491083810924777708e-11 1.961415752038675464e-11 2.980540727420821767e-12
2.785686999999999898e+03 3.519816035857381564e-11 1.953064099335932724e-11 2.984467924529998761e-12
2.787094000000000051e+03 3.497757639081555681e-11 1.986616253446538138e-11 2.930543828438825216e-12
2.788500000000000000e+03 3.512029903007807263e-11 2.003485051471631806e-11 2.941331640055055985e-12
2.789922000000000025e+03 3.474399934422223168e-11 1.947688364756228196e-11 2.972689152128116241e-12
2.791327999999999975e+03 3.464946038422844765e-11 1.996811743731896627e-11 2.997409829022523731e-12
2.792733999999999924e+03 3.559856576185183030e-11 1.976977088979925412e-11 2.986822811648637277e-12
2.794139999999999873e+03 3.490898542457543385e-11 1.984391817533293079e-11 3.011500770977448838e-12
2.795547000000000025e+03 3.498684328362422491e-11 1.969005861135464386e-11 3.009524270417007763e-12
2.796969000000000051e+03 3.525005981552808976e-11 1.965855082886047711e-11 2.997675892235651673e-12
2.798375000000000000e+03 3.454751068554529070e-11 2.000889731679222905e-11 2.942731561900169268e-12
2.799780999999999949e+03 3.531309272775118302e-11 1.976791820512691089e-11 2.966416175198549610e-12
2.801186999999999898e+03 3.505728693453669109e-11 1.943795992220831437e-11 2.970272465485646052e-12
2.802594000000000051e+03 3.521855376775739899e-11 1.983094417845610025e-11 2.958806593830742848e-12
2.804014999999999873e+03 3.463649506096899700e-11 1.988099442018498308e-11 3.017151849540877784e-12
2.805436999999999898e+03 3.506097842609356974e-11 1.924887853277379435e-11 2.961092742531645783e-12
2.806844000000000051e+03 3.469766834962584312e-11 2.005460034149031401e-11 2.933391377024641145e-12
2.808264999999999873e+03 3.507025225779614175e-11 1.977533414798671174e-11 2.934307094179522402e-12
2.809672000000000025e+03 3.532421577467914631e-11 1.998109490364274876e-11 2.923021633766120786e-12
2.811077999999999975e+03 3.486634592153592394e-11 1.963074321154056889e-11 3.000451449797214565e-12
2.812483999999999924e+03 3.462351585992173852e-11 2.007007060544907517e-11 2.928923163031393884e-12
2.813905999999999949e+03 3.541504589588129193e-11 1.969932897361026392e-11 2.974001687278127193e-12
2.815311999999999898e+03 3.496459718976829834e-11 1.966225446348168759e-11 2.975561854204333834e-12
2.816733999999999924e+03 3.490898542457543385e-11 1.996255417913150865e-11 2.978758515889690095e-12
2.818139999999999873e+03 3.495347067339338309e-11 1.965669640946465790e-11 2.983490841532154825e-12
2.819547000000000025e+03 3.570051892998193921e-11 1.990694761810907210e-11 2.989803500261234426e-12
2.820952999999999975e+03 3.534460224496882574e-11 1.983465128252426268e-11 2.976288269659899122e-12
2.822358999999999924e+03 3.496644293554673766e-11 1.952861830578633828e-11 2.972909895690434290e-12
2.823780999999999949e+03 3.521299918318732125e-11 1.979757503767221039e-11 2.934010890145999362e-12
2.825202999999999975e+03 3.484595945124624450e-11 2.011826816250561478e-11 2.947204980063844459e-12
2.826608999999999924e+03 3.505357462629810072e-11 1.978645546019119905e-11 2.975859142440029359e-12
2.828014999999999873e+03 3.519259536566288205e-11 1.980314003058314398e-11 2.942681254919365941e-12
2.829436999999999898e+03 3.521855029831044703e-11 1.963259416148943615e-11 2.941480826273989990e-12
2.830858999999999924e+03 3.500722281502000044e-11 1.966781598694566924e-11 2.974988744935957996e-12
2.832264999999999873e+03 3.534645839908812093e-11 1.973269811439415378e-11 2.953632997904076518e-12
2.833672000000000025e+03 3.529826084203158132e-11 1.945834812722146978e-11 2.955230678225451157e-12
2.835077999999999975e+03 3.526489517069464341e-11 1.945093391908514491e-11 2.926911534320564279e-12
2.836500000000000000e+03 3.474586243723543078e-11 1.943610203336554321e-11 2.977344933097203494e-12
2.837905999999999949e+03 3.508323492829035217e-11 1.975679515819894760e-11 2.932376130110325718e-12
2.839311999999999898e+03 3.553553631907568899e-11 1.940459078142442451e-11 2.964473501745890083e-12
2.840719000000000051e+03 3.464205311498602669e-11 1.992355933011502600e-11 2.966641906090861092e-12
2.842125000000000000e+03 3.527972011752034120e-11 2.007748654830887602e-11 2.996667584215240154e-12
2.843547000000000025e+03 3.508137877417105699e-11 1.974011405725395463e-11 2.975831170023979233e-12
2.844969000000000051e+03 3.542246010401761680e-11 1.949727358729891336e-11 2.982660559508465425e-12
2.846375000000000000e+03 3.490527311633684349e-11 2.016460956544285921e-11 2.984294452182401081e-12
2.847797000000000025e+03 3.471805828936247451e-11 2.005153161566131104e-11 2.945022264250196642e-12
2.849202999999999975e+03 3.525007022386894562e-11 1.994772576285885890e-11 2.995256820348402016e-12
2.850608999999999924e+03 3.540762474885106315e-11 1.946761848947708984e-11 2.889615630108366418e-12
2.852014999999999873e+03 3.424164077281410812e-11 1.950283337603941902e-11 3.001414655007250687e-12
2.853422000000000025e+03 3.540948090297035833e-11 1.980128214174037282e-11 2.982463234713073064e-12
2.854844000000000051e+03 3.492196115617574037e-11 1.997182454138712870e-11 2.957771180756019191e-12
2.856250000000000000e+03 3.521299224429341734e-11 2.035925074361788489e-11 2.987127255618671207e-12
2.857672000000000025e+03 3.501279127737788599e-11 1.972157333274271451e-11 2.998770936429862033e-12
2.859077999999999975e+03 3.535758144601608421e-11 1.990879683333446337e-11 2.968017975488179694e-12
2.860483999999999924e+03 3.495902872741041278e-11 1.971786102450412415e-11 2.979440045375314483e-12
2.861889999999999873e+03 3.541504589588129193e-11 2.000519194744754259e-11 2.918357396020088146e-12
2.863311999999999898e+03 3.501464396205022922e-11 1.971415912460638964e-11 3.008980217766854537e-12
2.864733999999999924e+03 3.526118980134995695e-11 1.961776574521678640e-11 2.961130906448117273e-12
2.866155999999999949e+03 3.478849153193408483e-11 1.958439833915637251e-11 2.966804536416733917e-12
2.867561999999999898e+03 3.591739752839551159e-11 1.973269811439415378e-11 2.988187171662493036e-12
2.868969000000000051e+03 3.525377906266058403e-11 1.979942945706802959e-11 2.937194324564851300e-12
2.870389999999999873e+03 3.470693177298755927e-11 2.020168407557143553e-11 2.960373699650853396e-12
2.871797000000000025e+03 3.499981554577757947e-11 1.961035674125088946e-11 3.006757386472824756e-12
2.873202999999999975e+03 3.494049841124002853e-11 1.976976915507577814e-11 2.957037392725681002e-12
2.874608999999999924e+03 3.509065260587362900e-11 1.974011405725395463e-11 2.953844417327711191e-12
2.876030999999999949e+03 3.573944265533590681e-11 1.983835838659242512e-11 2.963916655510101528e-12
2.877436999999999898e+03 3.578579446661400709e-11 1.974937921533914675e-11 2.987963609174526525e-12
2.878858999999999924e+03 3.439921958392488932e-11 1.993660618537784757e-11 2.975006092170717764e-12
2.880264999999999873e+03 3.506099230388137755e-11 1.940644520082024371e-11 2.969201056898795876e-12
2.881686999999999898e+03 3.558929193014925829e-11 1.992548313844988428e-11 2.978150495311360224e-12
2.883094000000000051e+03 3.470136331062967372e-11 1.991250567212610179e-11 2.956653585156621133e-12
2.884500000000000000e+03 3.502762316309748769e-11 1.991065472217723453e-11 2.949311368044549297e-12
2.885905999999999949e+03 3.546510307650407867e-11 1.995143113220354536e-11 2.968649848514304246e-12
2.887327999999999975e+03 3.565788289638938124e-11 1.975864784287129083e-11 2.928354173731273491e-12
2.888733999999999924e+03 3.530196274192931583e-11 1.959737927492710696e-11 2.925300843573119813e-12
2.890139999999999873e+03 3.485893171339959906e-11 1.953805520149565211e-11 2.979690929758027629e-12
2.891547000000000025e+03 3.545583271424845861e-11 1.979201524893170472e-11 2.961997400824367688e-12
2.892952999999999975e+03 3.440292148382262383e-11 1.934897901623156002e-11 2.940180651028745373e-12
2.894375000000000000e+03 3.527601474817565474e-11 1.976050573171406199e-11 2.984901822239427460e-12
2.895780999999999949e+03 3.511660406907424203e-11 1.955103266781943461e-11 2.947631505198500257e-12
2.897186999999999898e+03 3.507025919669004566e-11 2.004782624631662458e-11 2.915635614886280536e-12
2.898594000000000051e+03 3.507582418960097925e-11 1.995884707506334621e-11 3.031247995666230821e-12
2.900014999999999873e+03 3.492381384084808360e-11 1.994031328944601000e-11 3.002345767832981238e-12
2.901422000000000025e+03 3.512030249952502459e-11 1.942868782522921833e-11 2.973505122683128832e-12
2.902827999999999975e+03 3.460126282717190804e-11 1.998664948821282650e-11 3.011602902822096972e-12
2.904233999999999924e+03 3.523523486870239196e-11 1.991436009152192099e-11 2.971737222620673968e-12
2.905639999999999873e+03 3.508508414351574345e-11 1.980128214174037282e-11 2.929827604483681291e-12
2.907061999999999898e+03 3.487746202956998332e-11 1.920253886456002590e-11 2.984898786473344501e-12
2.908469000000000051e+03 3.546323998349087958e-11 1.946019907717033703e-11 2.994008469967002206e-12
2.909875000000000000e+03 3.555592972825927234e-11 1.983465475197121464e-11 2.954342499805751032e-12
2.911280999999999949e+03 3.526859707059237792e-11 1.976791647040343491e-11 3.008807179100125850e-12
2.912702999999999975e+03 3.461054359776838396e-11 1.964000836962576102e-11 2.957085964983008353e-12
2.914108999999999924e+03 3.513513785469157824e-11 1.965298410122606754e-11 2.954289157058864745e-12
2.915530999999999949e+03 3.519631114334842437e-11 1.989397188650876558e-11 2.996098811755554259e-12
2.916936999999999898e+03 3.512401480776361495e-11 1.976420589688832052e-11 2.953386016649184320e-12
2.918344000000000051e+03 3.508137877417105699e-11 1.970333791956324632e-11 2.953311423539717318e-12
2.919750000000000000e+03 3.526860054003932987e-11 1.960293559422066068e-11 3.019503700893433340e-12
2.921172000000000025e+03 3.516479468723687773e-11 2.027954019989675061e-11 2.962232889536231539e-12
2.922577999999999975e+03 3.503874621002545098e-11 1.981055250399599288e-11 3.009945808221670127e-12
2.924000000000000000e+03 3.553736124817241659e-11 2.011270316959468119e-11 2.966729943307266915e-12
2.925405999999999949e+03 3.521670455253200771e-11 1.954176404028729053e-11 2.954549365580261266e-12
2.926827999999999975e+03 3.536313950003311390e-11 1.982908975906028104e-11 3.002369403440341422e-12
2.928233999999999924e+03 3.515922969432594414e-11 1.963074321154056889e-11 3.012788369477492623e-12
2.929639999999999873e+03 3.507582765904793121e-11 2.005524045445294945e-11 2.972947409085602288e-12
2.931047000000000025e+03 3.544284657430729624e-11 1.974567211127098432e-11 2.950181765548620660e-12
2.932452999999999975e+03 3.475697854526949016e-11 1.993475350070550434e-11 2.983601646994182843e-12
2.933875000000000000e+03 3.507396109658778016e-11 1.938605526108361232e-11 2.971052440528532124e-12
2.935280999999999949e+03 3.507211535080934084e-11 1.977718683265905497e-11 2.975324847609428502e-12
2.936686999999999898e+03 3.579690363575416256e-11 1.969747281949096873e-11 2.977649377067237424e-12
2.938108999999999924e+03 3.556889505151872299e-11 2.007377770951723761e-11 2.950030194084907187e-12
2.939514999999999873e+03 3.500167516934382661e-11 1.957327876167536118e-11 3.018618558239816174e-12
2.940922000000000025e+03 3.504616041816177585e-11 1.996996838726783352e-11 3.016854561305182258e-12
2.942344000000000051e+03 3.511660059962729008e-11 2.003114167592467965e-11 2.953039939315726947e-12
2.943750000000000000e+03 3.532050346644055594e-11 1.989026131299365119e-11 2.980705742991474061e-12
2.945155999999999949e+03 3.511474791495494685e-11 1.989397188650876558e-11 2.963692876181700520e-12
2.946577999999999975e+03 3.482185720327102274e-11 2.004782798104010055e-11 2.954301083282762086e-12
2.947983999999999924e+03 3.505357462629810072e-11 1.959181428201617337e-11 2.923554410713680163e-12
2.949405999999999949e+03 3.501835973973577154e-11 2.000333579332824741e-11 2.995492742741134862e-12
2.950811999999999898e+03 3.509435450577136351e-11 1.963815915440036974e-11 2.972540182749616733e-12
2.952219000000000051e+03 3.536869408460319164e-11 1.928409862350655146e-11 2.971808996804492509e-12
2.953639999999999873e+03 3.520557456671014052e-11 1.964186452374505620e-11 2.969035173966405594e-12
2.955047000000000025e+03 3.524635444618340330e-11 1.964928046660485705e-11 2.997725115014282515e-12
2.956452999999999975e+03 3.542431278868996003e-11 1.993660271593089561e-11 2.993364453876545817e-12
2.957858999999999924e+03 3.542246357346456875e-11 2.018685739402226176e-11 2.955650698147072042e-12
2.959280999999999949e+03 3.492195768672878842e-11 1.985875006105253249e-11 2.970213484887462840e-12
2.960686999999999898e+03 3.487747243791083918e-11 2.002187651783948752e-11 2.956420048008667756e-12
2.962094000000000051e+03 3.530012046559782846e-11 1.989767899057692802e-11 2.990987665874023094e-12
2.963500000000000000e+03 3.459385555792948708e-11 1.978274662139956064e-11 2.960892381970170462e-12
2.964905999999999949e+03 3.554480321188435710e-11 2.009602380337316418e-11 2.987592161510232991e-12
2.966327999999999975e+03 3.532421924412609826e-11 1.978830814486354228e-11 2.954426417053901410e-12
2.967733999999999924e+03 3.509621065989065869e-11 2.025914679071316726e-11 2.952655914906232582e-12
2.969139999999999873e+03 3.535201645310515062e-11 1.984762354467761725e-11 2.971621429828652516e-12
2.970547000000000025e+03 3.503503390178686061e-11 1.981240865811528806e-11 2.961367262521719113e-12
2.971969000000000051e+03 3.522226260654903740e-11 1.927853883476604580e-11 2.949984223912793802e-12
2.973375000000000000e+03 3.540391591005942473e-11 1.937121990591705867e-11 2.991243320746295176e-12
2.974780999999999949e+03 3.499981901522453143e-11 1.922477975424552454e-11 2.938091393442365806e-12
2.976186999999999898e+03 3.516850699547546810e-11 1.990138262519813850e-11 2.965254777831383137e-12
2.977594000000000051e+03 3.508509108240964736e-11 1.955474497605802497e-11 2.953360429477913662e-12
2.979014999999999873e+03 3.540021401016169023e-11 1.969006034607811984e-11 2.942213313261721197e-12
2.980422000000000025e+03 3.558373734557918056e-11 1.945834465777451783e-11 2.970644563671243077e-12
2.981844000000000051e+03 3.501464743149718117e-11 1.960849538296116634e-11 2.994753100019065251e-12
2.983250000000000000e+03 3.508508414351574345e-11 1.962332553395729207e-11 2.961577380902746803e-12
2.984655999999999949e+03 3.509064913642667705e-11 1.985503775281394212e-11 2.962035131059970183e-12
2.986061999999999898e+03 3.503132853244217415e-11 1.964372067786435139e-11 2.975336123312022352e-12
2.987483999999999924e+03 3.515924010266680000e-11 1.965783959223532662e-11 2.951934703621095224e-12
2.988889999999999873e+03 3.439180190634161249e-11 1.933206025817035822e-11 2.989165989383812949e-12
2.990297000000000025e+03 3.476810159219745344e-11 1.967337577568617490e-11 2.959060080298669959e-12
2.991702999999999975e+03 3.528343242575893157e-11 1.982352650087282342e-11 2.958488705753770098e-12
2.993108999999999924e+03 3.526489864014159537e-11 1.982537918554516665e-11 2.977804634818337348e-12
2.994530999999999949e+03 3.518147578818187071e-11 1.942498245588453187e-11 2.961651106650475818e-12
2.995936999999999898e+03 3.542246357346456875e-11 1.969191650019741502e-11 2.987911133789378226e-12
2.997358999999999924e+03 3.577467141968604381e-11 1.972157333274271451e-11 2.908878650106916375e-12
2.998780999999999949e+03 3.504244464047623353e-11 1.926370868376992007e-11 2.979638020692010336e-12
3.000186999999999898e+03 3.509991255978839320e-11 1.915619399217582952e-11 2.955381599167861140e-12
3.001594000000000051e+03 3.527046710249948092e-11 1.985874832632905651e-11 2.965981193286948425e-12
3.003014999999999873e+03 3.491083810924777708e-11 1.954917824842361540e-11 3.020310564150197052e-12
3.004436999999999898e+03 3.562451722505244334e-11 1.994587134346303969e-11 2.991643174507507830e-12
3.005844000000000051e+03 3.507581725070707535e-11 1.976235668166292925e-11 3.005951607418233529e-12
3.007250000000000000e+03 3.483669602788452835e-11 1.945649370782565057e-11 2.991643391347942327e-12
3.008655999999999949e+03 3.503132159354827024e-11 1.999777600458774174e-11 2.996734371069065261e-12
3.010077999999999975e+03 3.505356421795724486e-11 2.009972743799437467e-11 2.922923188208859102e-12
3.011483999999999924e+03 3.521855376775739899e-11 1.966039657463891643e-11 2.949744832073109002e-12
3.012905999999999949e+03 3.512401480776361495e-11 2.005894235435068396e-11 2.963655796467401515e-12
3.014311999999999898e+03 3.539279980202536535e-11 1.980313829585966801e-11 2.972478383225785059e-12
3.015719000000000051e+03 3.519630420445452046e-11 1.947220336362409654e-11 2.943077856074061138e-12
3.017139999999999873e+03 3.519444805033522528e-11 1.977348146331436851e-11 2.969137739491922723e-12
3.018547000000000025e+03 3.547436303041884287e-11 1.967708461447781332e-11 2.992645844676622424e-12
3.019952999999999975e+03 3.488488317660021210e-11 1.953249367803167047e-11 2.973442455797559170e-12
3.021375000000000000e+03 3.532792114402383277e-11 2.011826816250561478e-11 2.980108998115738039e-12
3.022797000000000025e+03 3.456604794060957886e-11 1.951395642296738231e-11 2.957809344672490681e-12
3.024202999999999975e+03 3.502576353953124055e-11 2.016090419609817275e-11 2.989306718825801568e-12
3.025608999999999924e+03 3.483112756552664280e-11 1.981055250399599288e-11 2.959276487052298066e-12
3.027014999999999873e+03 3.520187613625935796e-11 1.950098416081402775e-11 2.963568843453168178e-12
3.028422000000000025e+03 3.516664390246226901e-11 1.991250567212610179e-11 2.958805509628570363e-12
3.029844000000000051e+03 3.489416047774973606e-11 1.969562360426557746e-11 3.012925629472529288e-12
3.031250000000000000e+03 3.498128522960719522e-11 1.928039151943838903e-11 2.964980691522178802e-12
3.032672000000000025e+03 3.576539411853651984e-11 1.972898754087903939e-11 2.958194453284157532e-12
3.034077999999999975e+03 3.509620719044370674e-11 1.997738433012763437e-11 3.003224405273563491e-12
3.035483999999999924e+03 3.500353132346312179e-11 1.993846060477366677e-11 2.982339418824975219e-12
3.036889999999999873e+03 3.476068738406112857e-11 2.007377944424071359e-11 2.958844107225910847e-12
3.038311999999999898e+03 3.523894717694098233e-11 1.957883681569239087e-11 2.972257422823032513e-12
3.039719000000000051e+03 3.563378411786111144e-11 1.969562186954210148e-11 2.992061242865218240e-12
3.041125000000000000e+03 3.513328517001923501e-11 1.956400839941974112e-11 2.964807869695884612e-12
3.042530999999999949e+03 3.507582418960097925e-11 1.971416085932986562e-11 2.959374498928690755e-12
3.043936999999999898e+03 3.523338218403004873e-11 1.972157159801923854e-11 2.984813785023021637e-12
3.045358999999999924e+03 3.489600622352817538e-11 1.967708634920128929e-11 3.016420013074450068e-12
3.046764999999999873e+03 3.543914467440956173e-11 1.965854909413700113e-11 2.958427339910807419e-12
3.048186999999999898e+03 3.509806681400995387e-11 2.011456105843745235e-11 2.950610459087621429e-12
3.049594000000000051e+03 3.479776189418970489e-11 1.963259763093638810e-11 2.993499979148106505e-12
3.051014999999999873e+03 3.510918639149096521e-11 1.970673971229963684e-11 2.985397519472687833e-12
3.052422000000000025e+03 3.508322105050254436e-11 1.969933070833373989e-11 2.983167966125188642e-12
3.053827999999999975e+03 3.529455547268689486e-11 1.958255259337793319e-11 2.962232022174493551e-12
3.055233999999999924e+03 3.521113609017412216e-11 1.978645546019119905e-11 2.932550252979226890e-12
3.056655999999999949e+03 3.487932859203013436e-11 1.992548140372640830e-11 2.967746491264189324e-12
3.058061999999999898e+03 3.515368204864977031e-11 1.934898075095503600e-11 2.973480836554465156e-12
3.059469000000000051e+03 3.475513626893800279e-11 1.974381942659864109e-11 2.949293153448051541e-12
3.060875000000000000e+03 3.497942560604094808e-11 1.989582110173415685e-11 2.972774587259308099e-12
3.062297000000000025e+03 3.488303743082177277e-11 1.987172926209979096e-11 2.972601331752144915e-12
3.063702999999999975e+03 3.513513438524462629e-11 1.981797018157926971e-11 2.991235080809784286e-12
3.065108999999999924e+03 3.576910642677511021e-11 1.992548140372640830e-11 2.940233993775631660e-12
3.066530999999999949e+03 3.520001304324615887e-11 1.944722681501698247e-11 2.983576710344215677e-12
3.067936999999999898e+03 3.476069085350808052e-11 1.938234642229197391e-11 2.948813719247378451e-12
3.069344000000000051e+03 3.501834933139491568e-11 1.950098069136707579e-11 2.952383129639635229e-12
3.070764999999999873e+03 3.511104254561026039e-11 1.983464781307731073e-11 2.941617002066854170e-12
3.072172000000000025e+03 3.425091460451668013e-11 1.975679689292242358e-11 2.960946158397925743e-12
3.073577999999999975e+03 3.581359514504001140e-11 1.977718336321210302e-11 2.979044311582357274e-12
3.074983999999999924e+03 3.502947584776983092e-11 1.995329075576979250e-11 2.988507444984245254e-12
3.076389999999999873e+03 3.429354369921533419e-11 1.951766699648249670e-11 2.935283960336931841e-12
3.077811999999999898e+03 3.525007369331589757e-11 1.986430984979303815e-11 2.983591021812892485e-12
3.079219000000000051e+03 3.524079639216637361e-11 1.993474829653507641e-11 3.008798288642311469e-12
3.080625000000000000e+03 3.454566147031989942e-11 1.995631958295884800e-11 2.969925087109581696e-12
3.082030999999999949e+03 3.493678610300143816e-11 2.002372920251183075e-11 2.985647536493662990e-12
3.083436999999999898e+03 3.539651211026395572e-11 1.966967214106496442e-11 3.000763916863324887e-12
3.084858999999999924e+03 3.446780014182415641e-11 1.954362019440658571e-11 2.962283413357469364e-12
3.086264999999999873e+03 3.513699053936392147e-11 1.977718509793557899e-11 2.972475997981005591e-12
3.087672000000000025e+03 3.464019349141977955e-11 1.934527017743992161e-11 2.922875266472835243e-12
3.089094000000000051e+03 3.516850352602851615e-11 1.961034980235698555e-11 2.978460793973125575e-12
3.090500000000000000e+03 3.511474097606104294e-11 1.927668268064675061e-11 2.990748924555641786e-12
3.091905999999999949e+03 3.487747590735779113e-11 2.009973090744132662e-11 3.013286451955532463e-12
3.093327999999999975e+03 3.515367510975586640e-11 1.974701825668834232e-11 2.982460415787424601e-12
3.094750000000000000e+03 3.480517610232602976e-11 1.984206202121363560e-11 3.004846371723601806e-12
3.096155999999999949e+03 3.516109278733914323e-11 1.937863758350033550e-11 2.991730127521741167e-12
3.097577999999999975e+03 3.501835627028881959e-11 1.975123536945844194e-11 2.951737378825702862e-12
3.098983999999999924e+03 3.494976530404869663e-11 1.995884880978682219e-11 2.961426243119902324e-12
3.100389999999999873e+03 3.566529016563180221e-11 2.008735712488718406e-11 2.986166218812980055e-12
3.101811999999999898e+03 3.517776001049632839e-11 1.961035327180393750e-11 2.954117419434743042e-12
3.103233999999999924e+03 3.570051199108803530e-11 1.973455079906649701e-11 2.967001644371691782e-12
3.104639999999999873e+03 3.500537359979460916e-11 1.977718856738253095e-11 2.991034069727005473e-12
3.106047000000000025e+03 3.523523833814934392e-11 2.039076026083552762e-11 2.997081966285564114e-12
3.107452999999999975e+03 3.560227460064346872e-11 1.972528217153435293e-11 2.989157749447302059e-12
3.108875000000000000e+03 3.512957286178064464e-11 1.976977262452273010e-11 2.928255077652708316e-12
3.110280999999999949e+03 3.514996627096422799e-11 1.980499098053201124e-11 2.982205628276890508e-12
3.111686999999999898e+03 3.505357462629810072e-11 1.937678489882799227e-11 2.968141574535843041e-12
3.113094000000000051e+03 3.565788289638938124e-11 1.958069123508821008e-11 3.001270672958744612e-12
3.114500000000000000e+03 3.588403532650552563e-11 1.999592158519192253e-11 2.976595966236450508e-12
3.115922000000000025e+03 3.522783106890692295e-11 1.960293732894413665e-11 2.975956937475987552e-12
3.117327999999999975e+03 3.521670455253200771e-11 2.009602206864968821e-11 2.968047899468140294e-12
3.118733999999999924e+03 3.536869755405014359e-11 2.024246568976817429e-11 2.984517147308629603e-12
3.120139999999999873e+03 3.544470619787354337e-11 1.963259589621291212e-11 2.993798134745540018e-12
3.121561999999999898e+03 3.533719497572640478e-11 1.957328223112231314e-11 2.976820396086155007e-12
3.122969000000000051e+03 3.522040645242974222e-11 1.981611402745997452e-11 2.968320467894303150e-12
3.124389999999999873e+03 3.532977729814312795e-11 1.989396841706181362e-11 2.992956360178822273e-12
