ASCII SAMPLE CYCLES :			ar_o2_co2_co_disc.mdc
DATE :	2/25/2019	TIME :	10:43:51 AM
CONVERTED CYCLES :			3372
Number of stored cycles			3372
Printed start cycle			1
Printed end cycle			3372
Number of stored datablocks			1
Datablock 0	Ion Current	[A]	
'0/0'	40.00	min:	3.09977E-010	max:	3.14889E-010	
'0/1'	44.00	min:	5.34979E-012	max:	5.72313E-012	
'0/2'	28.00	min:	7.61571E-012	max:	7.76286E-012	
'0/3'	32.00	min:	4.99929E-010	max:	5.04661E-010	
Cycle	Date	Time	RelTime[s]	'0/0'	'0/1'	'0/2'	'0/3'	
1626	2/25/2019	12:59:26:90 PM	8135.91	2.4328E-010	6.35024E-012	7.04601E-012	4.1124E-010	
1627	2/25/2019	12:59:29:34 PM	8138.34	2.40648E-010	6.55897E-012	7.00119E-012	4.11386E-010	
1628	2/25/2019	12:59:31:79 PM	8140.8	2.42539E-010	6.09109E-012	7.02309E-012	4.11267E-010	
1629	2/25/2019	12:59:34:25 PM	8143.25	2.42075E-010	6.48853E-012	7.00334E-012	4.11434E-010	
1630	2/25/2019	12:59:36:70 PM	8145.7	2.43021E-010	6.56416E-012	7.04858E-012	4.10865E-010	
1631	2/25/2019	12:59:39:15 PM	8148.16	2.42242E-010	6.09165E-012	6.94129E-012	4.09553E-010	
1632	2/25/2019	12:59:41:62 PM	8150.62	2.40815E-010	6.29259E-012	6.99566E-012	4.10212E-010	
1633	2/25/2019	12:59:44:06 PM	8153.06	2.41797E-010	6.3571E-012	6.99201E-012	4.09722E-010	
1634	2/25/2019	12:59:46:51 PM	8155.52	2.42261E-010	6.54543E-012	7.06637E-012	4.10972E-010	
1635	2/25/2019	12:59:48:96 PM	8157.97	2.4215E-010	6.21195E-012	7.03088E-012	4.10847E-010	
1636	2/25/2019	12:59:51:42 PM	8160.42	2.42131E-010	6.39417E-012	7.08545E-012	4.1126E-010	
1637	2/25/2019	12:59:53:87 PM	8162.87	2.41816E-010	6.27869E-012	7.01885E-012	4.10891E-010	
1638	2/25/2019	12:59:56:32 PM	8165.33	2.4163E-010	6.69484E-012	7.04733E-012	4.10674E-010	
1639	2/25/2019	12:59:58:78 PM	8167.78	2.42298E-010	6.22789E-012	7.04252E-012	4.11326E-010	
1640	2/25/2019	1:00:01:21 PM	8170.22	2.41927E-010	6.35339E-012	7.05065E-012	4.11212E-010	
1641	2/25/2019	1:00:03:67 PM	8172.67	2.41186E-010	6.4255E-012	6.97744E-012	4.10611E-010	
1642	2/25/2019	1:00:06:12 PM	8175.12	2.41241E-010	6.38842E-012	7.02261E-012	4.10708E-010	
1643	2/25/2019	1:00:08:57 PM	8177.58	2.41686E-010	6.26701E-012	7.08142E-012	4.11892E-010	
1644	2/25/2019	1:00:11:01 PM	8180.02	2.43373E-010	6.4242E-012	7.07178E-012	4.10671E-010	
1645	2/25/2019	1:00:13:46 PM	8182.47	2.43151E-010	6.32077E-012	6.97916E-012	4.10656E-010	
1646	2/25/2019	1:00:15:92 PM	8184.92	2.42483E-010	6.57213E-012	7.06651E-012	4.10899E-010	
1647	2/25/2019	1:00:18:37 PM	8187.37	2.41538E-010	6.42235E-012	7.03902E-012	4.10818E-010	
1648	2/25/2019	1:00:20:82 PM	8189.83	2.42724E-010	6.29722E-012	7.08516E-012	4.10655E-010	
1649	2/25/2019	1:00:23:26 PM	8192.27	2.42094E-010	6.21844E-012	7.062E-012	4.1123E-010	
1650	2/25/2019	1:00:25:71 PM	8194.72	2.42594E-010	6.74044E-012	7.0367E-012	4.1016E-010	
1651	2/25/2019	1:00:28:17 PM	8197.17	2.43206E-010	6.36451E-012	7.0386E-012	4.11612E-010	
1652	2/25/2019	1:00:30:62 PM	8199.62	2.40778E-010	6.29389E-012	6.99092E-012	4.10748E-010	
1653	2/25/2019	1:00:33:07 PM	8202.08	2.42706E-010	6.40585E-012	7.0635E-012	4.11626E-010	
1654	2/25/2019	1:00:35:53 PM	8204.53	2.4215E-010	6.37619E-012	7.02524E-012	4.0998E-010	
1655	2/25/2019	1:00:37:98 PM	8206.98	2.42947E-010	6.38991E-012	6.99568E-012	4.11056E-010	
1656	2/25/2019	1:00:40:43 PM	8209.44	2.41649E-010	6.61847E-012	6.99491E-012	4.11296E-010	
1657	2/25/2019	1:00:42:89 PM	8211.89	2.4215E-010	6.48222E-012	7.02473E-012	4.10554E-010	
1658	2/25/2019	1:00:45:34 PM	8214.34	2.41411E-010	6.33485E-012	6.97358E-012	4.10868E-010	
1659	2/25/2019	1:00:47:78 PM	8216.78	2.40389E-010	6.35339E-012	7.02077E-012	4.11386E-010	
1660	2/25/2019	1:00:50:23 PM	8219.23	2.4239E-010	6.22882E-012	7.08247E-012	4.10769E-010	
1661	2/25/2019	1:00:52:68 PM	8221.69	2.40463E-010	6.47852E-012	7.0391E-012	4.10542E-010	
1662	2/25/2019	1:00:55:14 PM	8224.14	2.41408E-010	6.55025E-012	6.96771E-012	4.10528E-010	
1663	2/25/2019	1:00:57:57 PM	8226.58	2.42873E-010	6.20435E-012	7.04907E-012	4.11043E-010	
1664	2/25/2019	1:01:00:03 PM	8229.03	2.42595E-010	6.49742E-012	6.99373E-012	4.11712E-010	
1665	2/25/2019	1:01:02:48 PM	8231.48	2.40963E-010	6.50762E-012	7.07203E-012	4.11332E-010	
1666	2/25/2019	1:01:04:93 PM	8233.94	2.42483E-010	6.59567E-012	7.03953E-012	4.10562E-010	
1667	2/25/2019	1:01:07:39 PM	8236.39	2.42483E-010	6.40196E-012	7.03347E-012	4.09837E-010	
1668	2/25/2019	1:01:09:82 PM	8238.83	2.43169E-010	6.36859E-012	7.00624E-012	4.10059E-010	
1669	2/25/2019	1:01:12:28 PM	8241.28	2.41373E-010	6.30482E-012	7.08033E-012	4.09981E-010	
1670	2/25/2019	1:01:14:75 PM	8243.75	2.42446E-010	6.56768E-012	7.05357E-012	4.09011E-010	
1671	2/25/2019	1:01:17:20 PM	8246.2	2.42316E-010	6.39454E-012	6.99179E-012	4.09562E-010	
1672	2/25/2019	1:01:19:65 PM	8248.66	2.4202E-010	6.39343E-012	7.02316E-012	4.10712E-010	
1673	2/25/2019	1:01:22:11 PM	8251.11	2.42261E-010	6.50929E-012	7.07141E-012	4.10999E-010	
1674	2/25/2019	1:01:24:56 PM	8253.56	2.41538E-010	6.15634E-012	7.07078E-012	4.1177E-010	
1675	2/25/2019	1:01:27:01 PM	8256.02	2.42835E-010	6.62922E-012	7.05659E-012	4.12208E-010	
1676	2/25/2019	1:01:29:45 PM	8258.45	2.43799E-010	6.37267E-012	7.02164E-012	4.10706E-010	
1677	2/25/2019	1:01:31:90 PM	8260.91	2.42242E-010	6.32392E-012	7.06065E-012	4.11394E-010	
1678	2/25/2019	1:01:34:36 PM	8263.36	2.4341E-010	6.23068E-012	7.08984E-012	4.11504E-010	
1679	2/25/2019	1:01:36:81 PM	8265.81	2.42965E-010	6.57101E-012	6.98537E-012	4.11309E-010	
1680	2/25/2019	1:01:39:26 PM	8268.27	2.42594E-010	6.27275E-012	7.00407E-012	4.11435E-010	
1681	2/25/2019	1:01:41:71 PM	8270.72	2.44559E-010	6.58659E-012	7.10977E-012	4.11758E-010	
1682	2/25/2019	1:01:44:17 PM	8273.17	2.4265E-010	6.82238E-012	7.07691E-012	4.12286E-010	
1683	2/25/2019	1:01:46:61 PM	8275.61	2.43151E-010	6.55804E-012	7.07999E-012	4.12142E-010	
1684	2/25/2019	1:01:49:06 PM	8278.06	2.41612E-010	6.66648E-012	7.08276E-012	4.1156E-010	
1685	2/25/2019	1:01:51:51 PM	8280.52	2.42261E-010	6.51392E-012	7.07686E-012	4.12749E-010	
1686	2/25/2019	1:01:53:96 PM	8282.97	2.42631E-010	6.48371E-012	7.05912E-012	4.11766E-010	
1687	2/25/2019	1:01:56:43 PM	8285.44	2.42113E-010	6.30723E-012	7.07964E-012	4.12284E-010	
1688	2/25/2019	1:01:58:89 PM	8287.89	2.43558E-010	6.36507E-012	7.02361E-012	4.11741E-010	
1689	2/25/2019	1:02:01:34 PM	8290.34	2.42112E-010	6.37304E-012	7.02477E-012	4.12308E-010	
1690	2/25/2019	1:02:03:79 PM	8292.8	2.42187E-010	6.51225E-012	7.08908E-012	4.11225E-010	
1691	2/25/2019	1:02:06:25 PM	8295.25	2.44059E-010	6.40381E-012	7.07919E-012	4.12488E-010	
1692	2/25/2019	1:02:08:68 PM	8297.69	2.42129E-010	6.30779E-012	7.08541E-012	4.11555E-010	
1693	2/25/2019	1:02:11:14 PM	8300.14	2.4265E-010	6.27109E-012	7.04737E-012	4.1187E-010	
1694	2/25/2019	1:02:13:59 PM	8302.59	2.40833E-010	6.63478E-012	7.09532E-012	4.11091E-010	
1695	2/25/2019	1:02:16:04 PM	8305.05	2.4328E-010	6.15579E-012	7.07449E-012	4.1237E-010	
1696	2/25/2019	1:02:18:48 PM	8307.48	2.40518E-010	6.59085E-012	7.06478E-012	4.11171E-010	
1697	2/25/2019	1:02:20:93 PM	8309.94	2.42817E-010	6.51003E-012	7.0629E-012	4.11442E-010	
1698	2/25/2019	1:02:23:39 PM	8312.39	2.42075E-010	6.27628E-012	7.08758E-012	4.10694E-010	
1699	2/25/2019	1:02:25:84 PM	8314.84	2.42465E-010	6.17043E-012	7.07097E-012	4.10784E-010	
1700	2/25/2019	1:02:28:28 PM	8317.28	2.41204E-010	6.53098E-012	7.0546E-012	4.11151E-010	
1701	2/25/2019	1:02:30:73 PM	8319.73	2.4202E-010	6.48908E-012	7.05831E-012	4.10936E-010	
1702	2/25/2019	1:02:33:18 PM	8322.19	2.40444E-010	6.43495E-012	7.03421E-012	4.10433E-010	
1703	2/25/2019	1:02:35:64 PM	8324.64	2.4176E-010	6.19045E-012	6.99495E-012	4.10644E-010	
1704	2/25/2019	1:02:38:09 PM	8327.09	2.41241E-010	6.52764E-012	7.06834E-012	4.1167E-010	
1705	2/25/2019	1:02:40:54 PM	8329.55	2.42539E-010	6.12112E-012	7.04417E-012	4.11843E-010	
1706	2/25/2019	1:02:43:00 PM	8332	2.41334E-010	6.39621E-012	7.03206E-012	4.11581E-010	
1707	2/25/2019	1:02:45:45 PM	8334.45	2.4252E-010	6.53969E-012	7.04016E-012	4.11568E-010	
1708	2/25/2019	1:02:47:89 PM	8336.89	2.43169E-010	6.07385E-012	7.03771E-012	4.11015E-010	
1709	2/25/2019	1:02:50:36 PM	8339.36	2.42057E-010	6.47314E-012	7.06135E-012	4.11828E-010	
1710	2/25/2019	1:02:52:79 PM	8341.8	2.42391E-010	6.18878E-012	7.03663E-012	4.1134E-010	
1711	2/25/2019	1:02:55:25 PM	8344.25	2.41334E-010	6.36804E-012	7.1108E-012	4.12054E-010	
1712	2/25/2019	1:02:57:70 PM	8346.7	2.42483E-010	6.46832E-012	7.03573E-012	4.1209E-010	
1713	2/25/2019	1:03:00:15 PM	8349.16	2.43336E-010	6.52022E-012	7.0693E-012	4.12063E-010	
1714	2/25/2019	1:03:02:61 PM	8351.61	2.43966E-010	6.47055E-012	7.06924E-012	4.12716E-010	
1715	2/25/2019	1:03:05:04 PM	8354.05	2.43503E-010	5.99396E-012	7.02671E-012	4.11644E-010	
1716	2/25/2019	1:03:07:50 PM	8356.5	2.43336E-010	6.34116E-012	7.05194E-012	4.12621E-010	
1717	2/25/2019	1:03:09:95 PM	8358.95	2.43985E-010	6.33856E-012	7.11445E-012	4.12113E-010	
1718	2/25/2019	1:03:12:40 PM	8361.41	2.41834E-010	6.5358E-012	7.05602E-012	4.12735E-010	
1719	2/25/2019	1:03:14:84 PM	8363.84	2.4354E-010	6.34931E-012	7.06875E-012	4.11741E-010	
1720	2/25/2019	1:03:17:29 PM	8366.3	2.41742E-010	6.66574E-012	7.04873E-012	4.12426E-010	
1721	2/25/2019	1:03:19:75 PM	8368.75	2.42465E-010	6.83851E-012	7.085E-012	4.1195E-010	
1722	2/25/2019	1:03:22:20 PM	8371.2	2.42428E-010	6.37786E-012	7.13583E-012	4.11491E-010	
1723	2/25/2019	1:03:24:65 PM	8373.66	2.43391E-010	6.42124E-012	7.08606E-012	4.11571E-010	
1724	2/25/2019	1:03:27:11 PM	8376.11	2.42743E-010	6.46313E-012	7.09615E-012	4.11868E-010	
1725	2/25/2019	1:03:29:56 PM	8378.56	2.42891E-010	6.36674E-012	7.03025E-012	4.12498E-010	
1726	2/25/2019	1:03:32:00 PM	8381	2.42316E-010	6.71004E-012	7.04454E-012	4.12579E-010	
1727	2/25/2019	1:03:34:45 PM	8383.45	2.42131E-010	6.24384E-012	7.07147E-012	4.12521E-010	
1728	2/25/2019	1:03:36:92 PM	8385.92	2.43595E-010	6.47907E-012	7.11899E-012	4.12988E-010	
1729	2/25/2019	1:03:39:36 PM	8388.36	2.43688E-010	6.35154E-012	7.08288E-012	4.12154E-010	
1730	2/25/2019	1:03:41:81 PM	8390.81	2.44114E-010	6.61124E-012	7.00344E-012	4.11543E-010	
1731	2/25/2019	1:03:44:26 PM	8393.27	2.42131E-010	6.45219E-012	7.09535E-012	4.11515E-010	
1732	2/25/2019	1:03:46:71 PM	8395.72	2.41676E-010	6.44941E-012	7.08353E-012	4.11405E-010	
1733	2/25/2019	1:03:49:17 PM	8398.17	2.42261E-010	6.39213E-012	7.09191E-012	4.11966E-010	
1734	2/25/2019	1:03:51:61 PM	8400.61	2.41594E-010	6.06069E-012	7.06216E-012	4.11758E-010	
1735	2/25/2019	1:03:54:06 PM	8403.06	2.42687E-010	6.33782E-012	7.03238E-012	4.11703E-010	
1736	2/25/2019	1:03:56:51 PM	8405.52	2.4087E-010	6.49112E-012	6.98199E-012	4.11623E-010	
1737	2/25/2019	1:03:58:96 PM	8407.97	2.42075E-010	6.67334E-012	7.05844E-012	4.11648E-010	
1738	2/25/2019	1:04:01:40 PM	8410.41	2.43224E-010	6.38083E-012	7.00282E-012	4.11847E-010	
1739	2/25/2019	1:04:03:86 PM	8412.86	2.42038E-010	6.17488E-012	7.03133E-012	4.12208E-010	
1740	2/25/2019	1:04:06:31 PM	8415.31	2.43447E-010	6.24866E-012	7.04362E-012	4.12139E-010	
1741	2/25/2019	1:04:08:76 PM	8417.77	2.41464E-010	6.52986E-012	7.1778E-012	4.12197E-010	
1742	2/25/2019	1:04:11:20 PM	8420.2	2.43299E-010	6.76454E-012	6.99311E-012	4.12535E-010	
1743	2/25/2019	1:04:13:65 PM	8422.66	2.40889E-010	6.42365E-012	7.05124E-012	4.12344E-010	
1744	2/25/2019	1:04:16:12 PM	8425.12	2.4291E-010	6.42161E-012	7.064E-012	4.12498E-010	
1745	2/25/2019	1:04:18:56 PM	8427.56	2.4252E-010	6.25162E-012	7.09084E-012	4.11832E-010	
1746	2/25/2019	1:04:21:01 PM	8430.02	2.4202E-010	6.36766E-012	7.03251E-012	4.11795E-010	
1747	2/25/2019	1:04:23:46 PM	8432.47	2.41074E-010	6.46239E-012	7.02521E-012	4.11007E-010	
1748	2/25/2019	1:04:25:92 PM	8434.92	2.4265E-010	6.47147E-012	7.12968E-012	4.11392E-010	
1749	2/25/2019	1:04:28:37 PM	8437.37	2.41668E-010	6.39936E-012	7.05327E-012	4.12123E-010	
1750	2/25/2019	1:04:30:82 PM	8439.83	2.4252E-010	6.43236E-012	7.05968E-012	4.12564E-010	
1751	2/25/2019	1:04:33:28 PM	8442.28	2.44856E-010	6.33819E-012	7.08607E-012	4.12439E-010	
1752	2/25/2019	1:04:35:71 PM	8444.72	2.43577E-010	6.50076E-012	7.06186E-012	4.12016E-010	
1753	2/25/2019	1:04:38:17 PM	8447.17	2.43188E-010	6.59882E-012	7.12176E-012	4.1165E-010	
1754	2/25/2019	1:04:40:62 PM	8449.62	2.42094E-010	6.50187E-012	7.13761E-012	4.12218E-010	
1755	2/25/2019	1:04:43:07 PM	8452.08	2.43799E-010	6.58566E-012	7.07325E-012	4.1139E-010	
1756	2/25/2019	1:04:45:53 PM	8454.53	2.42706E-010	6.33115E-012	7.11886E-012	4.10786E-010	
1757	2/25/2019	1:04:47:96 PM	8456.97	2.41983E-010	6.44163E-012	7.027E-012	4.10923E-010	
1758	2/25/2019	1:04:50:42 PM	8459.42	2.42465E-010	6.64442E-012	7.11128E-012	4.12217E-010	
1759	2/25/2019	1:04:52:87 PM	8461.87	2.42817E-010	6.46424E-012	7.08637E-012	4.12035E-010	
1760	2/25/2019	1:04:55:32 PM	8464.33	2.43021E-010	6.58585E-012	7.09602E-012	4.12882E-010	
1761	2/25/2019	1:04:57:76 PM	8466.77	2.42261E-010	6.83684E-012	7.07205E-012	4.13173E-010	
1762	2/25/2019	1:05:00:23 PM	8469.23	2.44652E-010	6.51021E-012	7.08019E-012	4.13509E-010	
1763	2/25/2019	1:05:02:68 PM	8471.69	2.43394E-010	6.39399E-012	7.14462E-012	4.13391E-010	
1764	2/25/2019	1:05:05:14 PM	8474.14	2.43707E-010	6.5104E-012	7.06798E-012	4.13123E-010	
1765	2/25/2019	1:05:07:59 PM	8476.59	2.4367E-010	6.1074E-012	7.05195E-012	4.12591E-010	
1766	2/25/2019	1:05:10:04 PM	8479.05	2.44448E-010	6.62385E-012	7.10795E-012	4.12422E-010	
1767	2/25/2019	1:05:12:50 PM	8481.5	2.41927E-010	6.36729E-012	7.01314E-012	4.11507E-010	
1768	2/25/2019	1:05:14:95 PM	8483.95	2.42706E-010	6.41401E-012	7.04622E-012	4.12127E-010	
1769	2/25/2019	1:05:17:40 PM	8486.41	2.43688E-010	6.22919E-012	7.02482E-012	4.11944E-010	
1770	2/25/2019	1:05:19:84 PM	8488.84	2.43224E-010	6.31205E-012	7.12373E-012	4.13397E-010	
1771	2/25/2019	1:05:22:29 PM	8491.3	2.43169E-010	6.3E-012	7.09443E-012	4.13502E-010	
1772	2/25/2019	1:05:24:75 PM	8493.75	2.43373E-010	6.55952E-012	7.04551E-012	4.13222E-010	
1773	2/25/2019	1:05:27:20 PM	8496.2	2.44114E-010	6.32651E-012	7.13213E-012	4.14454E-010	
1774	2/25/2019	1:05:29:64 PM	8498.64	2.43392E-010	6.68557E-012	7.14822E-012	4.14171E-010	
1775	2/25/2019	1:05:32:09 PM	8501.09	2.44634E-010	6.42698E-012	7.10365E-012	4.14303E-010	
1776	2/25/2019	1:05:34:54 PM	8503.55	2.43892E-010	6.257E-012	7.0851E-012	4.13558E-010	
1777	2/25/2019	1:05:37:00 PM	8506	2.43688E-010	6.28758E-012	7.07029E-012	4.12574E-010	
1778	2/25/2019	1:05:39:43 PM	8508.44	2.4506E-010	6.67556E-012	7.04814E-012	4.1209E-010	
1779	2/25/2019	1:05:41:90 PM	8510.91	2.43002E-010	6.45738E-012	7.09014E-012	4.13339E-010	
1780	2/25/2019	1:05:44:36 PM	8513.36	2.43429E-010	6.40326E-012	7.09893E-012	4.12523E-010	
1781	2/25/2019	1:05:46:81 PM	8515.81	2.43002E-010	6.78011E-012	7.11294E-012	4.13806E-010	
1782	2/25/2019	1:05:49:26 PM	8518.27	2.43151E-010	6.60735E-012	7.09103E-012	4.13457E-010	
1783	2/25/2019	1:05:51:71 PM	8520.72	2.43373E-010	6.57787E-012	7.10515E-012	4.12511E-010	
1784	2/25/2019	1:05:54:17 PM	8523.17	2.42316E-010	6.4344E-012	7.10891E-012	4.12904E-010	
1785	2/25/2019	1:05:56:62 PM	8525.62	2.42353E-010	6.22382E-012	7.04633E-012	4.13035E-010	
1786	2/25/2019	1:05:59:07 PM	8528.08	2.42428E-010	6.36525E-012	7.08426E-012	4.1294E-010	
1787	2/25/2019	1:06:01:51 PM	8530.52	2.42428E-010	6.67149E-012	7.1438E-012	4.12393E-010	
1788	2/25/2019	1:06:03:96 PM	8532.97	2.42224E-010	6.46443E-012	7.0721E-012	4.12218E-010	
1789	2/25/2019	1:06:06:42 PM	8535.42	2.43021E-010	6.51856E-012	7.09632E-012	4.12029E-010	
1790	2/25/2019	1:06:08:87 PM	8537.87	2.42706E-010	6.49687E-012	7.07702E-012	4.12143E-010	
1791	2/25/2019	1:06:11:31 PM	8540.31	2.42539E-010	6.51744E-012	7.13018E-012	4.12164E-010	
1792	2/25/2019	1:06:13:76 PM	8542.77	2.41927E-010	6.74137E-012	7.11076E-012	4.12873E-010	
1793	2/25/2019	1:06:16:21 PM	8545.22	2.41355E-010	6.25236E-012	7.06767E-012	4.12421E-010	
1794	2/25/2019	1:06:18:67 PM	8547.67	2.42431E-010	6.35914E-012	7.05357E-012	4.11933E-010	
1795	2/25/2019	1:06:21:12 PM	8550.12	2.42094E-010	6.36025E-012	7.0781E-012	4.12635E-010	
1796	2/25/2019	1:06:23:56 PM	8552.56	2.42873E-010	6.54228E-012	7.07381E-012	4.1186E-010	
1797	2/25/2019	1:06:26:01 PM	8555.02	2.42631E-010	6.7638E-012	7.04586E-012	4.12442E-010	
1798	2/25/2019	1:06:28:46 PM	8557.47	2.42576E-010	6.22752E-012	7.01481E-012	4.12202E-010	
1799	2/25/2019	1:06:30:92 PM	8559.92	2.43429E-010	6.24235E-012	7.1113E-012	4.12044E-010	
1800	2/25/2019	1:06:33:37 PM	8562.37	2.42941E-010	6.2874E-012	7.06649E-012	4.12721E-010	
1801	2/25/2019	1:06:35:82 PM	8564.83	2.4278E-010	6.51281E-012	6.99384E-012	4.12213E-010	
1802	2/25/2019	1:06:38:28 PM	8567.28	2.42075E-010	6.31854E-012	7.08128E-012	4.1218E-010	
1803	2/25/2019	1:06:40:73 PM	8569.73	2.41538E-010	6.41771E-012	7.08885E-012	4.12344E-010	
1804	2/25/2019	1:06:43:18 PM	8572.19	2.42316E-010	6.20176E-012	7.06864E-012	4.12792E-010	
1805	2/25/2019	1:06:45:64 PM	8574.64	2.43188E-010	6.28962E-012	7.04804E-012	4.12054E-010	
1806	2/25/2019	1:06:48:07 PM	8577.08	2.43503E-010	6.58455E-012	7.08958E-012	4.12295E-010	
1807	2/25/2019	1:06:50:53 PM	8579.53	2.44634E-010	6.24903E-012	7.07852E-012	4.12019E-010	
1808	2/25/2019	1:06:52:98 PM	8581.98	2.42168E-010	6.72914E-012	7.04659E-012	4.12024E-010	
1809	2/25/2019	1:06:55:43 PM	8584.44	2.42502E-010	6.49668E-012	7.03847E-012	4.12107E-010	
1810	2/25/2019	1:06:57:87 PM	8586.87	2.43354E-010	6.41289E-012	7.05612E-012	4.11827E-010	
1811	2/25/2019	1:07:00:32 PM	8589.33	2.40945E-010	6.34505E-012	7.10597E-012	4.11656E-010	
1812	2/25/2019	1:07:02:78 PM	8591.78	2.41593E-010	6.44978E-012	7.08569E-012	4.13373E-010	
1813	2/25/2019	1:07:05:23 PM	8594.23	2.42984E-010	6.4116E-012	7.0767E-012	4.12493E-010	
1814	2/25/2019	1:07:07:67 PM	8596.67	2.42928E-010	6.37248E-012	7.05268E-012	4.11738E-010	
1815	2/25/2019	1:07:10:12 PM	8599.12	2.41371E-010	6.22567E-012	7.05372E-012	4.11396E-010	
1816	2/25/2019	1:07:12:57 PM	8601.58	2.41575E-010	6.78141E-012	7.04344E-012	4.13087E-010	
1817	2/25/2019	1:07:15:04 PM	8604.05	2.42658E-010	6.54302E-012	7.08071E-012	4.12098E-010	
1818	2/25/2019	1:07:17:50 PM	8606.5	2.40926E-010	6.63052E-012	7.09205E-012	4.11672E-010	
1819	2/25/2019	1:07:19:95 PM	8608.95	2.4189E-010	6.65555E-012	7.12509E-012	4.12268E-010	
1820	2/25/2019	1:07:22:39 PM	8611.39	2.42372E-010	6.61847E-012	7.07172E-012	4.11322E-010	
1821	2/25/2019	1:07:24:84 PM	8613.84	2.42743E-010	6.64312E-012	7.0945E-012	4.12228E-010	
1822	2/25/2019	1:07:27:31 PM	8616.31	2.40518E-010	6.48389E-012	7.07141E-012	4.121E-010	
1823	2/25/2019	1:07:29:75 PM	8618.75	2.41445E-010	6.38175E-012	7.08709E-012	4.12055E-010	
1824	2/25/2019	1:07:32:20 PM	8621.2	2.42594E-010	6.36322E-012	7.08591E-012	4.11544E-010	
1825	2/25/2019	1:07:34:65 PM	8623.66	2.43188E-010	6.52597E-012	7.12501E-012	4.11228E-010	
1826	2/25/2019	1:07:37:11 PM	8626.11	2.43299E-010	6.53301E-012	7.10973E-012	4.11825E-010	
1827	2/25/2019	1:07:39:54 PM	8628.55	2.41983E-010	6.66667E-012	7.0606E-012	4.12717E-010	
1828	2/25/2019	1:07:42:00 PM	8631	2.4265E-010	6.3241E-012	7.11153E-012	4.12259E-010	
1829	2/25/2019	1:07:44:45 PM	8633.45	2.42391E-010	6.29389E-012	7.08613E-012	4.11727E-010	
1830	2/25/2019	1:07:46:90 PM	8635.91	2.42353E-010	6.54729E-012	7.08563E-012	4.12835E-010	
1831	2/25/2019	1:07:49:36 PM	8638.36	2.43744E-010	6.48018E-012	7.06258E-012	4.12467E-010	
1832	2/25/2019	1:07:51:79 PM	8640.8	2.43243E-010	6.5725E-012	7.05589E-012	4.12676E-010	
1833	2/25/2019	1:07:54:25 PM	8643.25	2.43725E-010	6.56731E-012	7.09738E-012	4.11983E-010	
1834	2/25/2019	1:07:56:70 PM	8645.7	2.42335E-010	6.40177E-012	7.10342E-012	4.11967E-010	
1835	2/25/2019	1:07:59:15 PM	8648.16	2.41482E-010	6.28684E-012	7.08183E-012	4.10966E-010	
1836	2/25/2019	1:08:01:62 PM	8650.62	2.4189E-010	6.42031E-012	7.09043E-012	4.1208E-010	
1837	2/25/2019	1:08:04:06 PM	8653.06	2.41352E-010	6.57862E-012	7.13289E-012	4.12039E-010	
1838	2/25/2019	1:08:06:51 PM	8655.52	2.42112E-010	6.37879E-012	7.07546E-012	4.11243E-010	
1839	2/25/2019	1:08:08:98 PM	8657.98	2.41371E-010	6.23642E-012	7.06187E-012	4.11459E-010	
1840	2/25/2019	1:08:11:42 PM	8660.42	2.42187E-010	6.51466E-012	7.10301E-012	4.11025E-010	
1841	2/25/2019	1:08:13:87 PM	8662.87	2.40555E-010	6.6105E-012	7.09094E-012	4.10722E-010	
1842	2/25/2019	1:08:16:32 PM	8665.33	2.41056E-010	6.66593E-012	7.0806E-012	4.11875E-010	
1843	2/25/2019	1:08:18:78 PM	8667.78	2.42187E-010	6.52764E-012	7.01589E-012	4.12061E-010	
1844	2/25/2019	1:08:21:21 PM	8670.22	2.42335E-010	6.6687E-012	7.11517E-012	4.12039E-010	
1845	2/25/2019	1:08:23:67 PM	8672.67	2.42205E-010	6.50484E-012	7.03944E-012	4.11533E-010	
1846	2/25/2019	1:08:26:12 PM	8675.12	2.43188E-010	6.4863E-012	7.12175E-012	4.11915E-010	
1847	2/25/2019	1:08:28:57 PM	8677.58	2.4126E-010	6.67983E-012	7.04822E-012	4.11909E-010	
1848	2/25/2019	1:08:31:03 PM	8680.03	2.43132E-010	6.81329E-012	7.03148E-012	4.10174E-010	
1849	2/25/2019	1:08:33:46 PM	8682.47	2.41186E-010	6.38787E-012	7.14398E-012	4.11231E-010	
1850	2/25/2019	1:08:35:92 PM	8684.92	2.40314E-010	6.27368E-012	7.04586E-012	4.10659E-010	
1851	2/25/2019	1:08:38:37 PM	8687.37	2.42001E-010	6.25292E-012	7.04807E-012	4.1083E-010	
1852	2/25/2019	1:08:40:82 PM	8689.83	2.40667E-010	6.18359E-012	7.05362E-012	4.10533E-010	
1853	2/25/2019	1:08:43:26 PM	8692.27	2.43243E-010	6.23716E-012	7.09373E-012	4.11412E-010	
1854	2/25/2019	1:08:45:73 PM	8694.73	2.40722E-010	6.60716E-012	7.06562E-012	4.10659E-010	
1855	2/25/2019	1:08:48:18 PM	8697.19	2.4252E-010	6.25088E-012	7.13425E-012	4.1109E-010	
1856	2/25/2019	1:08:50:62 PM	8699.62	2.42112E-010	6.40808E-012	7.05453E-012	4.10958E-010	
1857	2/25/2019	1:08:53:07 PM	8702.08	2.40518E-010	6.38583E-012	7.1148E-012	4.11128E-010	
