ASCII SAMPLE CYCLES :			4_continuous.mdc
DATE :	2/22/2019	TIME :	3:55:12 PM
CONVERTED CYCLES :			1759
Number of stored cycles			1765
Printed start cycle			7
Printed end cycle			1765
Number of stored datablocks			1
Datablock 0	Ion Current	[A]	
'0/0'	40.00	min:	2.50806E-010	max:	2.59445E-010	
'0/1'	44.00	min:	6.442E-012	max:	7.32974E-012	
'0/2'	28.00	min:	7.37784E-012	max:	7.63401E-012	
'0/3'	32.00	min:	4.30172E-010	max:	4.40564E-010	
Cycle	Date	Time	RelTime[s]	'0/0'	'0/1'	'0/2'	'0/3'	
470	2/22/2019	4:14:29:82 PM	1157.83	2.53049E-010	6.80662E-012	7.50127E-012	4.30523E-010	
471	2/22/2019	4:14:32:28 PM	1160.28	2.53494E-010	6.76936E-012	7.4267E-012	4.31671E-010	
472	2/22/2019	4:14:34:73 PM	1162.73	2.52938E-010	7.10674E-012	7.45889E-012	4.31319E-010	
473	2/22/2019	4:14:37:18 PM	1165.19	2.53605E-010	6.67204E-012	7.46514E-012	4.31729E-010	
474	2/22/2019	4:14:39:64 PM	1167.64	2.54959E-010	6.91692E-012	7.4567E-012	4.32241E-010	
475	2/22/2019	4:14:42:09 PM	1170.09	2.51956E-010	7.2669E-012	7.45132E-012	4.33361E-010	
476	2/22/2019	4:14:44:54 PM	1172.55	2.54421E-010	6.98235E-012	7.48937E-012	4.32496E-010	
477	2/22/2019	4:14:46:98 PM	1174.98	2.52901E-010	6.85815E-012	7.49663E-012	4.31724E-010	
478	2/22/2019	4:14:49:43 PM	1177.44	2.53105E-010	6.81997E-012	7.49478E-012	4.3277E-010	
479	2/22/2019	4:14:51:90 PM	1179.91	2.53587E-010	6.81107E-012	7.48014E-012	4.32174E-010	
480	2/22/2019	4:14:54:34 PM	1182.34	2.55163E-010	6.80217E-012	7.44768E-012	4.32084E-010	
481	2/22/2019	4:14:56:79 PM	1184.8	2.53327E-010	6.85352E-012	7.50009E-012	4.32503E-010	
482	2/22/2019	4:14:59:25 PM	1187.25	2.52938E-010	6.81051E-012	7.52841E-012	4.31969E-010	
483	2/22/2019	4:15:01:70 PM	1189.7	2.52456E-010	6.86854E-012	7.47077E-012	4.31815E-010	
484	2/22/2019	4:15:04:14 PM	1192.14	2.53031E-010	6.92155E-012	7.49228E-012	4.33164E-010	
485	2/22/2019	4:15:06:59 PM	1194.59	2.54143E-010	6.9108E-012	7.48106E-012	4.31559E-010	
486	2/22/2019	4:15:09:04 PM	1197.05	2.52512E-010	6.8044E-012	7.49169E-012	4.30886E-010	
487	2/22/2019	4:15:11:50 PM	1199.5	2.53568E-010	7.3631E-012	7.43179E-012	4.3173E-010	
488	2/22/2019	4:15:13:95 PM	1201.95	2.53179E-010	6.81608E-012	7.49295E-012	4.30827E-010	
489	2/22/2019	4:15:16:39 PM	1204.39	2.52456E-010	7.0083E-012	7.50341E-012	4.31604E-010	
490	2/22/2019	4:15:18:84 PM	1206.84	2.51622E-010	6.82553E-012	7.48383E-012	4.31446E-010	
491	2/22/2019	4:15:21:29 PM	1209.3	2.52975E-010	6.91043E-012	7.46066E-012	4.31198E-010	
492	2/22/2019	4:15:23:75 PM	1211.75	2.53198E-010	6.95436E-012	7.46547E-012	4.32058E-010	
493	2/22/2019	4:15:26:20 PM	1214.2	2.53123E-010	6.66871E-012	7.45873E-012	4.31477E-010	
494	2/22/2019	4:15:28:65 PM	1216.66	2.53105E-010	6.85852E-012	7.47031E-012	4.3233E-010	
495	2/22/2019	4:15:31:10 PM	1219.11	2.53105E-010	6.82794E-012	7.4483E-012	4.33025E-010	
496	2/22/2019	4:15:33:56 PM	1221.56	2.53439E-010	7.09802E-012	7.50001E-012	4.32243E-010	
497	2/22/2019	4:15:36:01 PM	1224.02	2.5279E-010	7.03852E-012	7.54584E-012	4.31592E-010	
498	2/22/2019	4:15:38:46 PM	1226.47	2.53049E-010	7.20109E-012	7.51457E-012	4.31787E-010	
499	2/22/2019	4:15:40:92 PM	1228.92	2.53587E-010	6.7258E-012	7.41635E-012	4.32163E-010	
500	2/22/2019	4:15:43:37 PM	1231.37	2.53383E-010	6.95306E-012	7.48427E-012	4.31964E-010	
501	2/22/2019	4:15:45:82 PM	1233.83	2.53272E-010	6.79439E-012	7.44252E-012	4.32517E-010	
502	2/22/2019	4:15:48:26 PM	1236.27	2.54124E-010	6.78234E-012	7.48104E-012	4.32301E-010	
503	2/22/2019	4:15:50:71 PM	1238.72	2.52438E-010	6.83628E-012	7.55113E-012	4.32568E-010	
504	2/22/2019	4:15:53:17 PM	1241.17	2.52994E-010	7.06151E-012	7.51183E-012	4.32539E-010	
505	2/22/2019	4:15:55:62 PM	1243.62	2.52438E-010	6.75935E-012	7.52561E-012	4.32797E-010	
506	2/22/2019	4:15:58:06 PM	1246.06	2.55033E-010	7.00942E-012	7.48415E-012	4.31882E-010	
507	2/22/2019	4:16:00:51 PM	1248.52	2.52308E-010	6.71041E-012	7.57469E-012	4.33332E-010	
508	2/22/2019	4:16:02:96 PM	1250.97	2.52716E-010	6.96011E-012	7.5795E-012	4.31099E-010	
509	2/22/2019	4:16:05:42 PM	1253.42	2.51529E-010	6.95418E-012	7.48204E-012	4.30011E-010	
510	2/22/2019	4:16:07:85 PM	1255.86	2.51548E-010	6.74267E-012	7.47606E-012	4.30636E-010	
511	2/22/2019	4:16:10:31 PM	1258.31	2.5203E-010	6.96604E-012	7.43856E-012	4.31284E-010	
512	2/22/2019	4:16:12:78 PM	1260.78	2.53123E-010	6.893E-012	7.49595E-012	4.32791E-010	
513	2/22/2019	4:16:15:21 PM	1263.22	2.52771E-010	6.53858E-012	7.53227E-012	4.31873E-010	
514	2/22/2019	4:16:17:67 PM	1265.67	2.54495E-010	6.4077E-012	7.47711E-012	4.30021E-010	
515	2/22/2019	4:16:20:12 PM	1268.12	2.53346E-010	6.62552E-012	7.44826E-012	4.30671E-010	
516	2/22/2019	4:16:22:57 PM	1270.58	2.51715E-010	6.73655E-012	7.45281E-012	4.30979E-010	
517	2/22/2019	4:16:25:03 PM	1273.03	2.52456E-010	6.93119E-012	7.42351E-012	4.29492E-010	
518	2/22/2019	4:16:27:48 PM	1275.48	2.5093E-010	6.64424E-012	7.46962E-012	4.29198E-010	
519	2/22/2019	4:16:29:93 PM	1277.94	2.5216E-010	7.06818E-012	7.43431E-012	4.30113E-010	
520	2/22/2019	4:16:32:37 PM	1280.37	2.52604E-010	6.9894E-012	7.43307E-012	4.2979E-010	
521	2/22/2019	4:16:34:82 PM	1282.83	2.51919E-010	6.94361E-012	7.49736E-012	4.31248E-010	
522	2/22/2019	4:16:37:29 PM	1285.3	2.54217E-010	6.5408E-012	7.45119E-012	4.29868E-010	
523	2/22/2019	4:16:39:73 PM	1287.73	2.52716E-010	6.80199E-012	7.49671E-012	4.29737E-010	
524	2/22/2019	4:16:42:18 PM	1290.19	2.51585E-010	7.09116E-012	7.50788E-012	4.30414E-010	
525	2/22/2019	4:16:44:64 PM	1292.64	2.50547E-010	6.99922E-012	7.4749E-012	4.29654E-010	
526	2/22/2019	4:16:47:09 PM	1295.09	2.52586E-010	6.56193E-012	7.45284E-012	4.28798E-010	
527	2/22/2019	4:16:49:56 PM	1297.56	2.5038E-010	6.20713E-012	7.40962E-012	4.28746E-010	
528	2/22/2019	4:16:52:01 PM	1300.02	2.50806E-010	7.09413E-012	7.40406E-012	4.28534E-010	
529	2/22/2019	4:16:54:45 PM	1302.45	2.5279E-010	7.09432E-012	7.49992E-012	4.29485E-010	
530	2/22/2019	4:16:56:90 PM	1304.91	2.52141E-010	6.73581E-012	7.46548E-012	4.29436E-010	
531	2/22/2019	4:16:59:35 PM	1307.36	2.5177E-010	6.9425E-012	7.46417E-012	4.30639E-010	
532	2/22/2019	4:17:01:81 PM	1309.81	2.53105E-010	7.03722E-012	7.55045E-012	4.30394E-010	
533	2/22/2019	4:17:04:25 PM	1312.25	2.52438E-010	6.89949E-012	7.4739E-012	4.30393E-010	
534	2/22/2019	4:17:06:70 PM	1314.7	2.53012E-010	6.93434E-012	7.43909E-012	4.28386E-010	
535	2/22/2019	4:17:09:15 PM	1317.16	2.51733E-010	6.90135E-012	7.35864E-012	4.27883E-010	
536	2/22/2019	4:17:11:60 PM	1319.61	2.52048E-010	7.04742E-012	7.426E-012	4.28705E-010	
537	2/22/2019	4:17:14:06 PM	1322.06	2.5038E-010	6.64424E-012	7.45469E-012	4.27284E-010	
538	2/22/2019	4:17:16:50 PM	1324.5	2.51233E-010	6.68446E-012	7.4741E-012	4.27858E-010	
539	2/22/2019	4:17:18:95 PM	1326.95	2.51418E-010	6.98773E-012	7.47433E-012	4.28149E-010	
540	2/22/2019	4:17:21:40 PM	1329.41	2.50677E-010	6.66314E-012	7.39805E-012	4.26839E-010	
541	2/22/2019	4:17:23:85 PM	1331.86	2.51863E-010	6.89819E-012	7.47596E-012	4.27852E-010	
542	2/22/2019	4:17:26:29 PM	1334.3	2.51789E-010	6.98439E-012	7.42435E-012	4.28512E-010	
543	2/22/2019	4:17:28:75 PM	1336.75	2.51807E-010	6.69206E-012	7.47193E-012	4.27432E-010	
544	2/22/2019	4:17:31:20 PM	1339.2	2.50732E-010	6.87966E-012	7.42043E-012	4.2843E-010	
545	2/22/2019	4:17:33:65 PM	1341.66	2.51233E-010	6.76362E-012	7.41716E-012	4.27673E-010	
546	2/22/2019	4:17:36:09 PM	1344.09	2.51214E-010	6.74582E-012	7.4307E-012	4.27481E-010	
547	2/22/2019	4:17:38:54 PM	1346.55	2.51324E-010	6.95492E-012	7.34665E-012	4.29161E-010	
548	2/22/2019	4:17:41:01 PM	1349.02	2.51974E-010	7.05354E-012	7.40658E-012	4.28161E-010	
549	2/22/2019	4:17:43:46 PM	1351.47	2.51084E-010	6.8259E-012	7.45987E-012	4.28396E-010	
550	2/22/2019	4:17:45:92 PM	1353.92	2.50732E-010	6.8081E-012	7.43381E-012	4.28583E-010	
551	2/22/2019	4:17:48:37 PM	1356.37	2.51548E-010	6.77196E-012	7.47463E-012	4.29238E-010	
552	2/22/2019	4:17:50:82 PM	1358.83	2.52419E-010	6.72969E-012	7.4183E-012	4.29401E-010	
553	2/22/2019	4:17:53:28 PM	1361.28	2.50584E-010	7.03741E-012	7.43983E-012	4.29897E-010	
554	2/22/2019	4:17:55:73 PM	1363.73	2.51177E-010	7.01702E-012	7.46373E-012	4.31165E-010	
555	2/22/2019	4:17:58:17 PM	1366.17	2.53976E-010	6.76677E-012	7.4604E-012	4.31167E-010	
556	2/22/2019	4:18:00:62 PM	1368.62	2.53031E-010	6.80959E-012	7.5107E-012	4.31775E-010	
557	2/22/2019	4:18:03:07 PM	1371.08	2.52716E-010	6.77159E-012	7.475E-012	4.31301E-010	
558	2/22/2019	4:18:05:53 PM	1373.53	2.52048E-010	6.92581E-012	7.49927E-012	4.30589E-010	
559	2/22/2019	4:18:07:96 PM	1375.97	2.54606E-010	6.83814E-012	7.50213E-012	4.30597E-010	
560	2/22/2019	4:18:10:42 PM	1378.42	2.52289E-010	6.94083E-012	7.49859E-012	4.29443E-010	
561	2/22/2019	4:18:12:87 PM	1380.87	2.52215E-010	6.73729E-012	7.359E-012	4.30027E-010	
562	2/22/2019	4:18:15:32 PM	1383.33	2.514E-010	6.83165E-012	7.45776E-012	4.31666E-010	
563	2/22/2019	4:18:17:78 PM	1385.78	2.53735E-010	6.74526E-012	7.43455E-012	4.29009E-010	
564	2/22/2019	4:18:20:21 PM	1388.22	2.52215E-010	6.72524E-012	7.42807E-012	4.29357E-010	
565	2/22/2019	4:18:22:67 PM	1390.67	2.52549E-010	7.01275E-012	7.42714E-012	4.28311E-010	
566	2/22/2019	4:18:25:12 PM	1393.12	2.5279E-010	6.84963E-012	7.42972E-012	4.28965E-010	
567	2/22/2019	4:18:27:57 PM	1395.58	2.53012E-010	6.69243E-012	7.45929E-012	4.28918E-010	
568	2/22/2019	4:18:30:03 PM	1398.03	2.51418E-010	6.88614E-012	7.46469E-012	4.29716E-010	
569	2/22/2019	4:18:32:48 PM	1400.48	2.5114E-010	7.2415E-012	7.45858E-012	4.29762E-010	
570	2/22/2019	4:18:34:93 PM	1402.94	2.52215E-010	6.94658E-012	7.43159E-012	4.31152E-010	
571	2/22/2019	4:18:37:39 PM	1405.39	2.53142E-010	7.0667E-012	7.42837E-012	4.30491E-010	
572	2/22/2019	4:18:39:84 PM	1407.84	2.51678E-010	6.81385E-012	7.42168E-012	4.30725E-010	
573	2/22/2019	4:18:42:29 PM	1410.3	2.52938E-010	7.04853E-012	7.51105E-012	4.30879E-010	
574	2/22/2019	4:18:44:73 PM	1412.73	2.5203E-010	6.84407E-012	7.50282E-012	4.30147E-010	
575	2/22/2019	4:18:47:18 PM	1415.19	2.53049E-010	7.10229E-012	7.4592E-012	4.29516E-010	
576	2/22/2019	4:18:49:64 PM	1417.64	2.52753E-010	6.84573E-012	7.45272E-012	4.30172E-010	
577	2/22/2019	4:18:52:09 PM	1420.09	2.50751E-010	6.65295E-012	7.48903E-012	4.31324E-010	
578	2/22/2019	4:18:54:53 PM	1422.53	2.52808E-010	6.96141E-012	7.46353E-012	4.29981E-010	
579	2/22/2019	4:18:56:98 PM	1424.98	2.5203E-010	6.84852E-012	7.51447E-012	4.30582E-010	
580	2/22/2019	4:18:59:43 PM	1427.44	2.52419E-010	6.64739E-012	7.5301E-012	4.29978E-010	
581	2/22/2019	4:19:01:89 PM	1429.89	2.53142E-010	7.00979E-012	7.36486E-012	4.30177E-010	
582	2/22/2019	4:19:04:34 PM	1432.34	2.54013E-010	6.97364E-012	7.50802E-012	4.31131E-010	
583	2/22/2019	4:19:06:79 PM	1434.8	2.53309E-010	7.04223E-012	7.4555E-012	4.30921E-010	
584	2/22/2019	4:19:09:25 PM	1437.25	2.51529E-010	6.99236E-012	7.45397E-012	4.30905E-010	
585	2/22/2019	4:19:11:70 PM	1439.7	2.51919E-010	6.87094E-012	7.4818E-012	4.31227E-010	
586	2/22/2019	4:19:14:15 PM	1442.16	2.52493E-010	6.96864E-012	7.48497E-012	4.31376E-010	
587	2/22/2019	4:19:16:60 PM	1444.61	2.51937E-010	6.54951E-012	7.5247E-012	4.3123E-010	
588	2/22/2019	4:19:19:04 PM	1447.05	2.53216E-010	6.75082E-012	7.51326E-012	4.31694E-010	
589	2/22/2019	4:19:21:50 PM	1449.5	2.5266E-010	6.75917E-012	7.47711E-012	4.32151E-010	
590	2/22/2019	4:19:23:96 PM	1451.97	2.5444E-010	6.50725E-012	7.51248E-012	4.31176E-010	
591	2/22/2019	4:19:26:40 PM	1454.41	2.52827E-010	6.9362E-012	7.47026E-012	4.3122E-010	
592	2/22/2019	4:19:28:85 PM	1456.86	2.50324E-010	7.04278E-012	7.46426E-012	4.3066E-010	
593	2/22/2019	4:19:31:31 PM	1459.31	2.52827E-010	6.81719E-012	7.46236E-012	4.31321E-010	
594	2/22/2019	4:19:33:76 PM	1461.77	2.50843E-010	6.91191E-012	7.4537E-012	4.30943E-010	
595	2/22/2019	4:19:36:20 PM	1464.2	2.51974E-010	6.87595E-012	7.49054E-012	4.30773E-010	
596	2/22/2019	4:19:38:65 PM	1466.66	2.52364E-010	7.08097E-012	7.49347E-012	4.2928E-010	
597	2/22/2019	4:19:41:10 PM	1469.11	2.53513E-010	6.93286E-012	7.44657E-012	4.28713E-010	
598	2/22/2019	4:19:43:56 PM	1471.56	2.51956E-010	6.56638E-012	7.43019E-012	4.29018E-010	
599	2/22/2019	4:19:46:01 PM	1474.02	2.51233E-010	6.89467E-012	7.43328E-012	4.2767E-010	
600	2/22/2019	4:19:48:45 PM	1476.45	2.50973E-010	7.05502E-012	7.41576E-012	4.27952E-010	
601	2/22/2019	4:19:50:90 PM	1478.91	2.5088E-010	7.13732E-012	7.50051E-012	4.27875E-010	
602	2/22/2019	4:19:53:35 PM	1481.36	2.51418E-010	6.72487E-012	7.44203E-012	4.28368E-010	
603	2/22/2019	4:19:55:81 PM	1483.81	2.50417E-010	7.15549E-012	7.51736E-012	4.28081E-010	
604	2/22/2019	4:19:58:26 PM	1486.27	2.51492E-010	7.00645E-012	7.45602E-012	4.29639E-010	
605	2/22/2019	4:20:00:71 PM	1488.72	2.52567E-010	6.91951E-012	7.42373E-012	4.29081E-010	
606	2/22/2019	4:20:03:17 PM	1491.17	2.51307E-010	6.90005E-012	7.48013E-012	4.29027E-010	
607	2/22/2019	4:20:05:60 PM	1493.61	2.52734E-010	6.67556E-012	7.51591E-012	4.29573E-010	
608	2/22/2019	4:20:08:06 PM	1496.06	2.52141E-010	7.03073E-012	7.48949E-012	4.29679E-010	
609	2/22/2019	4:20:10:53 PM	1498.53	2.52067E-010	7.01442E-012	7.41591E-012	4.29306E-010	
610	2/22/2019	4:20:12:96 PM	1500.97	2.50899E-010	7.01683E-012	7.49548E-012	4.29464E-010	
611	2/22/2019	4:20:15:42 PM	1503.42	2.5342E-010	6.64016E-012	7.50096E-012	4.30021E-010	
612	2/22/2019	4:20:17:87 PM	1505.87	2.52994E-010	6.72395E-012	7.47506E-012	4.29459E-010	
613	2/22/2019	4:20:20:32 PM	1508.33	2.52512E-010	6.70949E-012	7.50912E-012	4.30041E-010	
614	2/22/2019	4:20:22:76 PM	1510.77	2.51937E-010	6.75694E-012	7.468E-012	4.2989E-010	
615	2/22/2019	4:20:25:21 PM	1513.22	2.52827E-010	6.66722E-012	7.45978E-012	4.29822E-010	
616	2/22/2019	4:20:27:67 PM	1515.67	2.51678E-010	6.74007E-012	7.49442E-012	4.29585E-010	
617	2/22/2019	4:20:30:12 PM	1518.12	2.50751E-010	6.89282E-012	7.47958E-012	4.29762E-010	
618	2/22/2019	4:20:32:56 PM	1520.56	2.52085E-010	6.68798E-012	7.42311E-012	4.28809E-010	
619	2/22/2019	4:20:35:01 PM	1523.02	2.53513E-010	6.92303E-012	7.43889E-012	4.29083E-010	
620	2/22/2019	4:20:37:46 PM	1525.47	2.51066E-010	7.01349E-012	7.43215E-012	4.30854E-010	
621	2/22/2019	4:20:39:92 PM	1527.92	2.51696E-010	6.7334E-012	7.40236E-012	4.29323E-010	
622	2/22/2019	4:20:42:37 PM	1530.37	2.52104E-010	6.81385E-012	7.46189E-012	4.30057E-010	
623	2/22/2019	4:20:44:84 PM	1532.84	2.50769E-010	7.05965E-012	7.47233E-012	4.28768E-010	
624	2/22/2019	4:20:47:28 PM	1535.28	2.51622E-010	6.59233E-012	7.41834E-012	4.29596E-010	
625	2/22/2019	4:20:49:73 PM	1537.73	2.51325E-010	6.74897E-012	7.45861E-012	4.29515E-010	
626	2/22/2019	4:20:52:20 PM	1540.2	2.52438E-010	6.8702E-012	7.43435E-012	4.30377E-010	
627	2/22/2019	4:20:54:64 PM	1542.64	2.51881E-010	6.88095E-012	7.42969E-012	4.2955E-010	
628	2/22/2019	4:20:57:09 PM	1545.09	2.50009E-010	6.90394E-012	7.46484E-012	4.30118E-010	
629	2/22/2019	4:20:59:54 PM	1547.55	2.51251E-010	6.77807E-012	7.4686E-012	4.29022E-010	
630	2/22/2019	4:21:02:00 PM	1550	2.51362E-010	6.74304E-012	7.38866E-012	4.29244E-010	
631	2/22/2019	4:21:04:43 PM	1552.44	2.52363E-010	6.87854E-012	7.41129E-012	4.29479E-010	
632	2/22/2019	4:21:06:89 PM	1554.89	2.53513E-010	6.72376E-012	7.46722E-012	4.28218E-010	
633	2/22/2019	4:21:09:34 PM	1557.34	2.51863E-010	6.72988E-012	7.41552E-012	4.27672E-010	
634	2/22/2019	4:21:11:79 PM	1559.8	2.50677E-010	6.90857E-012	7.44175E-012	4.27849E-010	
635	2/22/2019	4:21:14:25 PM	1562.25	2.51307E-010	6.95103E-012	7.43662E-012	4.29488E-010	
636	2/22/2019	4:21:16:68 PM	1564.69	2.50232E-010	7.12842E-012	7.44335E-012	4.28538E-010	
637	2/22/2019	4:21:19:14 PM	1567.14	2.51196E-010	6.47407E-012	7.43881E-012	4.28284E-010	
638	2/22/2019	4:21:21:59 PM	1569.59	2.5114E-010	6.82238E-012	7.4452E-012	4.27768E-010	
639	2/22/2019	4:21:24:04 PM	1572.05	2.50417E-010	6.93935E-012	7.48456E-012	4.28988E-010	
640	2/22/2019	4:21:26:48 PM	1574.48	2.53383E-010	7.15697E-012	7.47286E-012	4.29323E-010	
641	2/22/2019	4:21:28:95 PM	1576.95	2.52419E-010	6.94843E-012	7.51036E-012	4.2921E-010	
642	2/22/2019	4:21:31:40 PM	1579.41	2.51603E-010	6.49946E-012	7.46511E-012	4.28591E-010	
643	2/22/2019	4:21:33:85 PM	1581.86	2.51233E-010	6.93267E-012	7.43366E-012	4.284E-010	
644	2/22/2019	4:21:36:31 PM	1584.31	2.52382E-010	6.73155E-012	7.45307E-012	4.29239E-010	
645	2/22/2019	4:21:38:78 PM	1586.78	2.51659E-010	6.70671E-012	7.46509E-012	4.29152E-010	
646	2/22/2019	4:21:41:23 PM	1589.23	2.52493E-010	6.75972E-012	7.49149E-012	4.29778E-010	
647	2/22/2019	4:21:43:67 PM	1591.67	2.51381E-010	6.90746E-012	7.45942E-012	4.29165E-010	
648	2/22/2019	4:21:46:12 PM	1594.12	2.51233E-010	6.8005E-012	7.46404E-012	4.29927E-010	
649	2/22/2019	4:21:48:57 PM	1596.58	2.52401E-010	7.13788E-012	7.516E-012	4.29531E-010	
650	2/22/2019	4:21:51:03 PM	1599.03	2.51121E-010	6.99459E-012	7.48083E-012	4.29656E-010	
651	2/22/2019	4:21:53:46 PM	1601.47	2.52438E-010	6.90172E-012	7.43257E-012	4.28904E-010	
652	2/22/2019	4:21:55:92 PM	1603.92	2.52567E-010	6.94213E-012	7.51138E-012	4.3002E-010	
653	2/22/2019	4:21:58:37 PM	1606.37	2.51288E-010	7.03129E-012	7.44871E-012	4.30748E-010	
654	2/22/2019	4:22:00:82 PM	1608.83	2.52345E-010	7.15011E-012	7.49262E-012	4.30153E-010	
655	2/22/2019	4:22:03:28 PM	1611.28	2.52512E-010	6.94194E-012	7.46474E-012	4.30037E-010	
656	2/22/2019	4:22:05:73 PM	1613.73	2.51084E-010	6.82015E-012	7.45665E-012	4.29664E-010	
657	2/22/2019	4:22:08:18 PM	1616.19	2.52994E-010	7.05094E-012	7.42753E-012	4.29914E-010	
658	2/22/2019	4:22:10:62 PM	1618.62	2.5253E-010	6.84295E-012	7.46085E-012	4.29702E-010	
659	2/22/2019	4:22:13:07 PM	1621.08	2.52011E-010	6.79772E-012	7.50358E-012	4.30084E-010	
660	2/22/2019	4:22:15:53 PM	1623.53	2.52401E-010	6.65758E-012	7.40292E-012	4.30529E-010	
661	2/22/2019	4:22:17:98 PM	1625.98	2.50955E-010	6.8322E-012	7.43665E-012	4.29688E-010	
662	2/22/2019	4:22:20:43 PM	1628.44	2.52234E-010	7.00052E-012	7.55146E-012	4.30435E-010	
663	2/22/2019	4:22:22:87 PM	1630.87	2.51863E-010	6.95344E-012	7.42798E-012	4.29813E-010	
664	2/22/2019	4:22:25:32 PM	1633.33	2.5114E-010	6.96511E-012	7.40683E-012	4.29713E-010	
665	2/22/2019	4:22:27:78 PM	1635.78	2.51844E-010	7.14844E-012	7.45875E-012	4.29076E-010	
666	2/22/2019	4:22:30:23 PM	1638.23	2.50658E-010	6.78234E-012	7.48439E-012	4.28694E-010	
667	2/22/2019	4:22:32:67 PM	1640.67	2.50528E-010	7.05205E-012	7.39888E-012	4.29525E-010	
668	2/22/2019	4:22:35:12 PM	1643.12	2.52363E-010	6.85037E-012	7.4661E-012	4.2904E-010	
669	2/22/2019	4:22:37:57 PM	1645.58	2.50343E-010	6.73989E-012	7.40866E-012	4.28454E-010	
670	2/22/2019	4:22:40:03 PM	1648.03	2.51789E-010	6.89319E-012	7.4537E-012	4.28419E-010	
671	2/22/2019	4:22:42:48 PM	1650.48	2.51566E-010	6.86446E-012	7.46204E-012	4.2865E-010	
672	2/22/2019	4:22:44:92 PM	1652.92	2.5114E-010	6.71746E-012	7.46815E-012	4.28436E-010	
673	2/22/2019	4:22:47:37 PM	1655.37	2.52234E-010	6.9134E-012	7.40025E-012	4.2732E-010	
674	2/22/2019	4:22:49:82 PM	1657.83	2.50454E-010	6.88262E-012	7.39544E-012	4.27342E-010	
675	2/22/2019	4:22:52:28 PM	1660.28	2.50769E-010	6.90339E-012	7.42197E-012	4.27722E-010	
676	2/22/2019	4:22:54:71 PM	1662.72	2.51752E-010	7.02462E-012	7.42636E-012	4.27392E-010	
677	2/22/2019	4:22:57:17 PM	1665.17	2.5216E-010	6.84944E-012	7.45319E-012	4.2799E-010	
678	2/22/2019	4:22:59:62 PM	1667.62	2.50602E-010	6.81756E-012	7.45341E-012	4.28301E-010	
679	2/22/2019	4:23:02:07 PM	1670.08	2.50769E-010	6.52041E-012	7.41495E-012	4.28451E-010	
680	2/22/2019	4:23:04:53 PM	1672.53	2.51418E-010	7.0945E-012	7.41332E-012	4.26785E-010	
681	2/22/2019	4:23:06:98 PM	1674.98	2.51251E-010	6.89449E-012	7.43583E-012	4.27134E-010	
682	2/22/2019	4:23:09:43 PM	1677.44	2.49379E-010	6.93267E-012	7.39015E-012	4.27507E-010	
683	2/22/2019	4:23:11:87 PM	1679.87	2.49657E-010	6.78753E-012	7.3899E-012	4.27084E-010	
684	2/22/2019	4:23:14:32 PM	1682.33	2.4962E-010	6.83498E-012	7.43096E-012	4.27735E-010	
685	2/22/2019	4:23:16:79 PM	1684.8	2.51752E-010	6.95492E-012	7.45171E-012	4.28445E-010	
686	2/22/2019	4:23:19:23 PM	1687.23	2.50806E-010	7.06948E-012	7.43927E-012	4.28956E-010	
687	2/22/2019	4:23:21:68 PM	1689.69	2.50714E-010	6.93768E-012	7.40011E-012	4.28933E-010	
688	2/22/2019	4:23:24:14 PM	1692.14	2.4975E-010	6.93323E-012	7.43328E-012	4.28752E-010	
689	2/22/2019	4:23:26:59 PM	1694.59	2.51307E-010	6.82293E-012	7.43645E-012	4.28812E-010	
690	2/22/2019	4:23:29:03 PM	1697.03	2.51214E-010	7.01961E-012	7.43781E-012	4.28829E-010	
691	2/22/2019	4:23:31:48 PM	1699.48	2.51956E-010	6.97976E-012	7.42982E-012	4.29904E-010	
692	2/22/2019	4:23:33:93 PM	1701.94	2.52141E-010	7.04686E-012	7.4538E-012	4.28311E-010	
693	2/22/2019	4:23:36:39 PM	1704.39	2.52122E-010	6.9855E-012	7.46016E-012	4.28058E-010	
694	2/22/2019	4:23:38:84 PM	1706.84	2.51381E-010	6.90431E-012	7.44499E-012	4.28254E-010	
695	2/22/2019	4:23:41:28 PM	1709.28	2.49991E-010	6.97012E-012	7.39752E-012	4.27799E-010	
696	2/22/2019	4:23:43:73 PM	1711.73	2.50528E-010	6.86112E-012	7.38171E-012	4.28028E-010	
697	2/22/2019	4:23:46:20 PM	1714.2	2.50102E-010	6.93286E-012	7.39593E-012	4.28822E-010	
698	2/22/2019	4:23:48:65 PM	1716.66	2.51455E-010	6.8005E-012	7.46539E-012	4.29768E-010	
699	2/22/2019	4:23:51:10 PM	1719.11	2.52104E-010	6.80347E-012	7.42981E-012	4.27823E-010	
700	2/22/2019	4:23:53:54 PM	1721.55	2.50547E-010	6.96585E-012	7.37464E-012	4.28004E-010	
701	2/22/2019	4:23:56:01 PM	1724.02	2.50806E-010	7.08653E-012	7.39226E-012	4.27666E-010	
702	2/22/2019	4:23:58:46 PM	1726.47	2.52438E-010	6.70226E-012	7.48559E-012	4.28427E-010	
703	2/22/2019	4:24:00:90 PM	1728.91	2.5038E-010	6.6155E-012	7.44004E-012	4.28282E-010	
704	2/22/2019	4:24:03:35 PM	1731.36	2.48953E-010	6.71653E-012	7.48673E-012	4.29432E-010	
705	2/22/2019	4:24:05:81 PM	1733.81	2.50714E-010	7.06762E-012	7.45554E-012	4.28228E-010	
