Start time (s) =
1552988426
'Reltime', '44.00[A]', '28.00[A]', '4.00[A]'
3.616569999999999823e+02 2.774626708945682196e-11 1.675564201275570042e-11 1.479761950994029629e-12
3.630779999999999745e+02 2.875603054286468563e-11 1.688725721760153675e-11 1.522474854520616816e-12
3.644850000000000136e+02 2.825788908422666168e-11 1.702443047646440277e-11 1.511227015922600447e-12
3.658910000000000196e+02 2.860638635693302234e-11 1.685203539214530366e-11 1.508727279393717868e-12
3.673129999999999882e+02 2.808178863056287611e-11 1.688910816755040400e-11 1.536983214311948842e-12
3.687350000000000136e+02 2.809718603613564625e-11 1.685945133500510451e-11 1.512848006590683525e-12
3.701569999999999823e+02 2.807437615715002721e-11 1.685018097274948445e-11 1.530059173977804665e-12
3.715629999999999882e+02 2.902346765698560205e-11 1.712824153343728284e-11 1.523464514263661584e-12
3.729689999999999941e+02 2.881029616264019211e-11 1.680940109327622167e-11 1.502973635304771793e-12
3.743910000000000196e+02 2.812256504058918694e-11 1.707077361412512317e-11 1.513751472261015696e-12
3.757970000000000255e+02 2.871205009857824564e-11 1.664627463648926664e-11 1.512268825790141769e-12
3.772189999999999941e+02 2.856004321927230194e-11 1.716160720477422075e-11 1.533711092155387590e-12
3.786250000000000000e+02 2.824097032616545988e-11 1.730063488303290598e-11 1.504017288316006340e-12
3.800470000000000255e+02 2.846921136334668034e-11 1.688725548287806077e-11 1.519229403737498707e-12
3.814529999999999745e+02 2.804286317048543253e-11 1.717643388632339452e-11 1.536777758000262839e-12
3.828600000000000136e+02 2.874541230046823159e-11 1.684462291873245476e-11 1.520642227588464568e-12
3.842660000000000196e+02 2.830422875244043013e-11 1.696511334192685183e-11 1.535806096013281330e-12
3.856720000000000255e+02 2.843769664195860969e-11 1.663144622021661689e-11 1.535404399108375451e-12
3.870939999999999941e+02 2.852853023260770726e-11 1.692432999300663710e-11 1.507874337544623522e-12
3.885000000000000000e+02 2.854335864888035701e-11 1.691691751959378820e-11 1.516968408526997436e-12
3.899069999999999823e+02 2.880658905857202967e-11 1.694101629812205800e-11 1.532162743032861041e-12
3.913129999999999882e+02 2.906610542530163599e-11 1.728209762796861781e-11 1.536876203557524523e-12
3.927350000000000136e+02 2.850628240402830471e-11 1.704482215092451014e-11 1.571386033447086383e-12
3.941410000000000196e+02 2.858414373252404772e-11 1.735624664822577046e-11 1.505320282486899419e-12
3.955629999999999882e+02 2.896600494184387031e-11 1.712082385585400601e-11 1.550796275250065914e-12
3.969689999999999941e+02 2.908835325388103854e-11 1.701516358365573467e-11 1.529823902106375311e-12
3.983750000000000000e+02 2.817076780181615447e-11 1.682979276773632904e-11 1.524803937627550177e-12
3.997819999999999823e+02 2.920327868416450201e-11 1.686872169726072457e-11 1.535033059864299165e-12
4.011879999999999882e+02 2.872873293424671459e-11 1.689652584513368083e-11 1.565768456730787239e-12
