Start time (s) =
1553511794
'Reltime', 'DEFAU[mV]', '2.00[A]', '28.00[A]', '18.00[A]'
2.043120000000000118e+02 3.794687500000000000e+03 6.385399587555129486e-12 8.752925467758743139e-12 7.941684636303403266e-12
2.051870000000000118e+02 3.795312500000000000e+03 7.014991452308771969e-12 8.988002182797050210e-12 8.356208086590655171e-12
2.060780000000000030e+02 3.795000000000000000e+03 6.583272121885030970e-12 8.810651860868823348e-12 8.246519786481165681e-12
2.069530000000000030e+02 3.795312500000000000e+03 6.512646758688456217e-12 8.531228674890645181e-12 8.176891455602408598e-12
2.078439999999999941e+02 3.795000000000000000e+03 6.451512501309819569e-12 8.720379453264204273e-12 7.953968213236795037e-12
2.087189999999999941e+02 3.796718750000000000e+03 6.494768264864170249e-12 8.538170170879766374e-12 7.968090597054722224e-12
2.096090000000000089e+02 3.794843750000000000e+03 6.870450822843432448e-12 8.771345628988402865e-12 8.163718832887578714e-12
2.105000000000000000e+02 3.794531250000000000e+03 6.751195522763930867e-12 8.852064914410817664e-12 7.782630442876303789e-12
2.113750000000000000e+02 3.793437500000000000e+03 6.676001765293371193e-12 8.903383239000639549e-12 8.005537205368895570e-12
2.122649999999999864e+02 3.792343750000000000e+03 6.554702527278299939e-12 8.682140076321509525e-12 8.289273781270090069e-12
2.131560000000000059e+02 3.792500000000000000e+03 6.234011570849240513e-12 8.606137504030275664e-12 7.907907835502658855e-12
2.140310000000000059e+02 3.792031250000000000e+03 6.687553722600769746e-12 8.821090559385513785e-12 8.137151542852993913e-12
2.149219999999999970e+02 3.790937500000000000e+03 6.648366752959322667e-12 8.629488616740399465e-12 8.107490373499004477e-12
2.157969999999999970e+02 3.787343750000000000e+03 6.316809922357613516e-12 8.592541608787307439e-12 8.111794222442902935e-12
2.166719999999999970e+02 3.784375000000000000e+03 6.643063269612392574e-12 8.735278125837631080e-12 7.943526912634890635e-12
2.175620000000000118e+02 3.784843750000000000e+03 6.565207578967946489e-12 8.646069103723785787e-12 8.207592591680246130e-12
2.184370000000000118e+02 3.785000000000000000e+03 6.581273720440705688e-12 8.634401353624365782e-12 8.039941108706205597e-12
2.193280000000000030e+02 3.782500000000000000e+03 6.985998585173902597e-12 8.603083523350818496e-12 8.143329760512685311e-12
2.202189999999999941e+02 3.779843750000000000e+03 6.809280136271800288e-12 8.881273320937577154e-12 8.221107822281581434e-12
2.211090000000000089e+02 3.780000000000000000e+03 6.614590385839447251e-12 8.674319942891806079e-12 8.014807567624515627e-12
2.219840000000000089e+02 3.780000000000000000e+03 6.230921594657656826e-12 8.546584447099991877e-12 8.143115522163402176e-12
2.228590000000000089e+02 3.778437500000000000e+03 6.804964144263569992e-12 8.345381677377083918e-12 8.176696299211361207e-12
2.237500000000000000e+02 3.776562500000000000e+03 6.756449566491795622e-12 8.796525140242206220e-12 7.880274557892086307e-12
2.246250000000000000e+02 3.777187500000000000e+03 6.334112054307006190e-12 8.816792781973781246e-12 8.002478020519010471e-12
2.255149999999999864e+02 3.777500000000000000e+03 6.478258034181560987e-12 8.877591370359816381e-12 8.339201724993916542e-12
2.263899999999999864e+02 3.775468750000000000e+03 6.552230980005901984e-12 8.560097942977851204e-12 7.964756458533894801e-12
2.272649999999999864e+02 3.776406250000000000e+03 6.457376300339490172e-12 8.630718535684867021e-12 8.086483739566663331e-12
2.281560000000000059e+02 3.775312500000000000e+03 6.730186720427244751e-12 8.574220326795778391e-12 8.046317952203896340e-12
2.290310000000000059e+02 3.773437500000000000e+03 6.557174508231566890e-12 8.925591168940094633e-12 8.175664138743155007e-12
2.299060000000000059e+02 3.773750000000000000e+03 6.638736869263306417e-12 8.606134901945061699e-12 8.149867933293641897e-12
2.307969999999999970e+02 3.772656250000000000e+03 6.711031903805508847e-12 8.574833551544536192e-12 8.050025056272058777e-12
2.316870000000000118e+02 3.772343750000000000e+03 6.843881364404502676e-12 8.557023145616682314e-12 7.906670977664287392e-12
2.325780000000000030e+02 3.772343750000000000e+03 6.922354616606396505e-12 8.789158637001470709e-12 7.886896864761627768e-12
2.334530000000000030e+02 3.772343750000000000e+03 6.704852818784079460e-12 8.690790274934467874e-12 8.027657531772813826e-12
2.343439999999999941e+02 3.771093750000000000e+03 6.194465947129135230e-12 8.453853936329913665e-12 8.276178353749941152e-12
2.352189999999999941e+02 3.772656250000000000e+03 6.701145281035048029e-12 8.530755962743441501e-12 7.959490705422567203e-12
2.361090000000000089e+02 3.772656250000000000e+03 6.547906314380291803e-12 8.413972643617206870e-12 8.030118237023486927e-12
2.369840000000000089e+02 3.772812500000000000e+03 6.559645621823095851e-12 8.782401021700803057e-12 8.693881552168658544e-12
2.378750000000000000e+02 3.771093750000000000e+03 6.606606321041263996e-12 8.839089182810511147e-12 8.051878608306139995e-12
2.387649999999999864e+02 3.772343750000000000e+03 6.807424849514243093e-12 8.466492264214142693e-12 7.987745014037539448e-12
2.396399999999999864e+02 3.770312500000000000e+03 6.344996143076153672e-12 8.845654243805345374e-12 7.962284477580627851e-12
2.405149999999999864e+02 3.772187500000000000e+03 6.761698839730101440e-12 8.867150937119649967e-12 8.071872163728510685e-12
2.414060000000000059e+02 3.770156250000000000e+03 6.764789249602554122e-12 8.818636793028744592e-12 8.154168312790588402e-12
2.422810000000000059e+02 3.770468750000000000e+03 6.730186720427244751e-12 8.375248411462976605e-12 8.218648851754384310e-12
2.431719999999999970e+02 3.770000000000000000e+03 6.698056605886071324e-12 8.727243754058644498e-12 8.071262408426704837e-12
2.440469999999999970e+02 3.770468750000000000e+03 6.798774217220415750e-12 8.763702437353249053e-12 8.132674221561497774e-12
2.449219999999999970e+02 3.771406250000000000e+03 6.623187675386388307e-12 8.698267800477665901e-12 7.904201598796234407e-12
2.458120000000000118e+02 3.770000000000000000e+03 6.661599223634073752e-12 8.424379249749591736e-12 8.209441806905637407e-12
2.466870000000000118e+02 3.771093750000000000e+03 6.545809467378704838e-12 8.658965905405935359e-12 8.101963544504542369e-12
2.475780000000000030e+02 3.770156250000000000e+03 6.554702527278299939e-12 8.561650520488850447e-12 8.326732532648595253e-12
2.484530000000000030e+02 3.770781250000000000e+03 6.540491238882228942e-12 8.724062271203703034e-12 8.104424249755215470e-12
2.493439999999999941e+02 3.772187500000000000e+03 6.541109234120545679e-12 8.790272329473047819e-12 7.993885935142497345e-12
2.502189999999999941e+02 3.771562500000000000e+03 6.333493625387820458e-12 8.348228358601161858e-12 8.106254383022371002e-12
2.510939999999999941e+02 3.770156250000000000e+03 6.495384525379011009e-12 8.814986934835289389e-12 8.060820240463062447e-12
2.519840000000000089e+02 3.769687500000000000e+03 6.891459625180118564e-12 9.026312683402260006e-12 8.260113079638919942e-12
2.528590000000000089e+02 3.771875000000000000e+03 6.715356569431119027e-12 8.668790511812130006e-12 7.914090389971040196e-12
2.537500000000000000e+02 3.772031250000000000e+03 6.484263646855392693e-12 8.566232792550643182e-12 8.146797472741162949e-12
2.546399999999999864e+02 3.770000000000000000e+03 6.647137267695724105e-12 8.822322213053457318e-12 7.991429566700514187e-12
2.555149999999999864e+02 3.770156250000000000e+03 6.726478748997344326e-12 8.701296627666721406e-12 8.184873785677115876e-12
2.563899999999999864e+02 3.771562500000000000e+03 6.375512097422930680e-12 8.565621302525361358e-12 8.210063705271775092e-12
2.572810000000000059e+02 3.772968750000000000e+03 6.621436905718258714e-12 8.838469019167849439e-12 8.160304897086856357e-12
2.581720000000000255e+02 3.771406250000000000e+03 6.405788226249153894e-12 8.612295772369993330e-12 8.345768520712226746e-12
2.590470000000000255e+02 3.772031250000000000e+03 6.374275239584559216e-12 8.611080598575071576e-12 8.173604154615432549e-12
2.599370000000000118e+02 3.770468750000000000e+03 6.741926027870048799e-12 8.798981508684189379e-12 8.125300779426858355e-12
2.608120000000000118e+02 3.772500000000000000e+03 6.714122747358830523e-12 8.873905950335103654e-12 8.151979091763905672e-12
2.616870000000000118e+02 3.769687500000000000e+03 6.767262531598428055e-12 9.020676566828811360e-12 8.282355704047894562e-12
