Start time (s) =
1553526847
'Reltime', 'DEFAU[mV]', '2.00[A]', '28.00[A]', '18.00[A]'
2.040310000000000059e+02 3.744531250000000000e+03 1.025258523912331299e-11 8.691517124070902156e-12 7.362303475200171476e-12
2.049060000000000059e+02 3.755468750000000000e+03 1.009905787469067562e-11 9.324757979656261853e-12 7.716976363481009571e-12
2.057959999999999923e+02 3.766406250000000000e+03 1.010151077368570682e-11 8.933473752414933244e-12 7.851060947194898887e-12
2.066870000000000118e+02 3.775312500000000000e+03 9.905000430965316127e-12 8.641771326312053247e-12 7.592252347643491106e-12
2.075620000000000118e+02 3.783281250000000000e+03 9.998340697037200187e-12 8.684756906685020539e-12 7.715740373004376096e-12
2.084530000000000030e+02 3.790312500000000000e+03 1.003457560100340373e-11 8.479034314945455009e-12 7.538214844005075577e-12
2.093280000000000030e+02 3.796093750000000000e+03 9.946142000283320073e-12 8.447954141788116544e-12 8.041995021301762137e-12
2.102030000000000030e+02 3.797500000000000000e+03 9.891489537172670765e-12 8.402880821711811166e-12 7.749726207983975712e-12
2.110929999999999893e+02 3.798593750000000000e+03 9.729362281107878374e-12 8.240341568821474283e-12 7.606989690933652071e-12
2.119679999999999893e+02 3.799843750000000000e+03 9.656896809984161223e-12 8.399812095882808194e-12 7.519249979603959133e-12
2.128429999999999893e+02 3.800156250000000000e+03 1.018687478121504952e-11 8.396129277943309432e-12 7.624294424968258710e-12
2.137340000000000089e+02 3.799687500000000000e+03 9.585045430970939861e-12 8.331026840613375839e-12 7.637887718126012970e-12
2.146090000000000089e+02 3.799687500000000000e+03 9.543285432733750184e-12 8.554569379259913120e-12 7.896170696464199779e-12
2.154840000000000089e+02 3.800156250000000000e+03 9.885343411897284938e-12 8.682140076321509525e-12 7.760846652826725034e-12
2.163750000000000000e+02 3.799687500000000000e+03 9.686376700734911083e-12 8.506037887934247976e-12 7.839937032905197611e-12
2.172500000000000000e+02 3.799062500000000000e+03 9.689441957116962101e-12 8.594487101165615428e-12 7.492677485398946402e-12
2.181250000000000000e+02 3.797187500000000000e+03 9.654440441542178064e-12 8.584657290588992851e-12 7.823776349002997677e-12
2.190149999999999864e+02 3.796250000000000000e+03 9.599784508984576803e-12 8.068804305261245702e-12 7.544968989858791275e-12
2.198899999999999864e+02 3.795156250000000000e+03 9.544513616954741764e-12 8.237075084516209955e-12 7.697821546859273667e-12
2.207649999999999864e+02 3.795312500000000000e+03 9.443186683999460485e-12 8.039327016595709807e-12 7.801053206191177480e-12
2.216399999999999864e+02 3.792500000000000000e+03 9.634788626644574805e-12 8.197156495248769659e-12 7.346853160561384044e-12
2.225310000000000059e+02 3.791250000000000000e+03 9.452398065656897330e-12 8.159079314951078743e-12 7.689169613522839342e-12
2.234060000000000059e+02 3.791250000000000000e+03 9.309310267102688385e-12 8.540444393356771968e-12 7.742929561405098582e-12
2.242810000000000059e+02 3.789218750000000000e+03 9.453007820958703178e-12 8.161863546130021518e-12 7.590921814737416895e-12
2.251709999999999923e+02 3.787812500000000000e+03 9.277992436829141099e-12 8.206980234293226317e-12 7.483558044085736327e-12
2.260459999999999923e+02 3.783125000000000000e+03 9.723832850028202301e-12 8.264436010541054145e-12 7.718149903912507881e-12
2.269209999999999923e+02 3.782500000000000000e+03 9.368878069182517976e-12 8.314486252269936983e-12 7.940656812643887008e-12
2.278120000000000118e+02 3.780781250000000000e+03 9.549427221200446070e-12 8.525812000836907600e-12 7.859094451612147481e-12
2.286870000000000118e+02 3.779687500000000000e+03 9.333874818884257962e-12 8.603663788353532738e-12 7.757761447124700283e-12
2.295620000000000118e+02 3.779375000000000000e+03 9.506439038742264813e-12 8.446480494195274247e-12 7.615018858542210722e-12
2.304530000000000030e+02 3.777500000000000000e+03 9.258953846680295641e-12 8.112409181915136713e-12 7.778147917414379720e-12
2.313280000000000030e+02 3.778281250000000000e+03 9.744716318593749094e-12 8.627144137962616810e-12 7.677616355172833806e-12
2.322030000000000030e+02 3.777343750000000000e+03 9.707867322517049757e-12 8.362350742419089045e-12 7.729955564528268042e-12
2.330780000000000030e+02 3.776406250000000000e+03 9.443801643471694263e-12 8.389988356838351535e-12 7.686697632569572392e-12
2.339679999999999893e+02 3.774843750000000000e+03 9.609609115390771450e-12 8.197153893163555693e-12 7.487116829296702747e-12
2.348429999999999893e+02 3.775000000000000000e+03 9.685145914428705538e-12 8.575242946284866719e-12 7.808427515687554887e-12
2.357179999999999893e+02 3.775312500000000000e+03 9.545126841703499565e-12 8.165832593443056453e-12 7.537167071025585585e-12
2.366090000000000089e+02 3.772343750000000000e+03 9.414936712193178181e-12 8.466134911178091471e-12 7.362300873114957511e-12
2.374840000000000089e+02 3.773906250000000000e+03 9.375021592372689838e-12 8.507895776777019137e-12 7.862182259399386197e-12
2.383750000000000000e+02 3.772031250000000000e+03 9.337559371547232701e-12 8.202683324243231766e-12 7.834994805722139688e-12
2.392500000000000000e+02 3.773437500000000000e+03 9.392217038828309938e-12 8.303394430364541279e-12 7.592161274661002324e-12
2.401399999999999864e+02 3.772500000000000000e+03 9.302554386525496710e-12 8.238485414702179099e-12 7.265289932167906528e-12
2.410310000000000059e+02 3.771562500000000000e+03 9.292114820647068285e-12 8.372787706212303505e-12 7.372804623761997078e-12
2.419060000000000059e+02 3.772187500000000000e+03 9.551268630170195451e-12 8.421305319750160834e-12 7.816460152743065493e-12
2.427810000000000059e+02 3.772500000000000000e+03 9.390988854607318359e-12 8.480085557371896954e-12 7.973004201300426530e-12
2.436560000000000059e+02 3.771093750000000000e+03 9.238073847561700802e-12 8.329188901090578412e-12 7.351797989829655933e-12
2.445459999999999923e+02 3.772500000000000000e+03 9.102969246443937124e-12 8.369104888272804743e-12 7.727481848851525115e-12
2.454209999999999923e+02 3.772343750000000000e+03 9.145339867344670637e-12 8.266290429936873352e-12 7.828818322785924266e-12
2.462959999999999923e+02 3.772187500000000000e+03 9.363352107549793857e-12 8.240957395655446049e-12 7.599009962944158758e-12
2.471870000000000118e+02 3.770625000000000000e+03 9.393444355687563530e-12 8.741256850297585146e-12 7.251425154786161897e-12
2.480620000000000118e+02 3.772343750000000000e+03 9.343084465818218831e-12 8.426326476851375702e-12 7.760518790089765417e-12
2.489370000000000118e+02 3.770937500000000000e+03 9.393440886240611576e-12 8.397289807948737916e-12 7.624290955521306756e-12
2.498280000000000030e+02 3.769843750000000000e+03 9.571535404540032488e-12 8.163990317111569084e-12 7.943752426686767620e-12
2.507179999999999893e+02 3.772343750000000000e+03 9.569693995570283107e-12 8.488738358070069268e-12 7.686081805735600625e-12
2.515929999999999893e+02 3.772187500000000000e+03 9.362122188605326301e-12 8.274529499086025197e-12 7.707087572306203782e-12
2.524679999999999893e+02 3.771562500000000000e+03 9.565390146626384649e-12 8.552111276094453984e-12 7.501329418735380727e-12
2.533429999999999893e+02 3.772968750000000000e+03 9.232544416482024729e-12 8.533071818583870538e-12 7.591539376294864638e-12
2.542340000000000089e+02 3.771406250000000000e+03 9.358439370665827539e-12 8.336730611402387581e-12 7.474759526615581962e-12
2.551090000000000089e+02 3.770156250000000000e+03 9.561095838661604063e-12 8.401036810656847820e-12 7.717595659761933291e-12
2.560000000000000000e+02 3.770781250000000000e+03 9.394059315159797308e-12 8.284971667049667587e-12 7.873924602608273204e-12
2.568899999999999864e+02 3.771562500000000000e+03 9.462222672063091977e-12 8.550883959235200393e-12 7.266525488963671009e-12
2.577649999999999864e+02 3.770625000000000000e+03 9.456084353043348045e-12 8.053732160340221213e-12 7.500709255092719019e-12
2.586560000000000059e+02 3.770312500000000000e+03 9.198156993017736482e-12 8.360508466087601676e-12 7.733040770230292793e-12
2.595310000000000059e+02 3.770312500000000000e+03 9.616368465414915079e-12 8.130212648949086685e-12 7.437685883848743629e-12
2.604209999999999923e+02 3.770781250000000000e+03 9.636630902976062174e-12 8.346999307018432290e-12 7.288152720219542857e-12
2.612959999999999923e+02 3.772656250000000000e+03 9.371948529734996924e-12 8.365156657641481530e-12 7.353028776135861477e-12
2.621709999999999923e+02 3.771406250000000000e+03 9.489856817035402514e-12 8.388142611059912213e-12 7.490204637083941464e-12
2.630620000000000118e+02 3.771250000000000000e+03 9.519335840424414386e-12 8.538784262990262164e-12 7.567443199851808799e-12
2.639529999999999745e+02 3.772812500000000000e+03 9.258338887208061863e-12 8.484558541854703151e-12 7.419764455618427235e-12
2.648279999999999745e+02 3.772812500000000000e+03 9.396513081516566501e-12 8.450780873692220752e-12 7.797922897678777332e-12
2.657180000000000177e+02 3.771562500000000000e+03 9.639087271418045333e-12 8.327346624759091043e-12 7.509982219433553041e-12
2.665930000000000177e+02 3.772343750000000000e+03 9.117092497623602299e-12 8.223654396344315387e-12 7.804716942172440497e-12
2.674839999999999804e+02 3.772343750000000000e+03 9.601009223758616429e-12 8.474733935448508504e-12 7.526661585655070041e-12
2.683589999999999804e+02 3.772343750000000000e+03 9.325276661975578918e-12 8.275150530090424894e-12 7.794212324163662942e-12
2.692500000000000000e+02 3.771718750000000000e+03 9.405726197897479324e-12 8.461550037031084770e-12 7.655188115351929667e-12
2.701250000000000000e+02 3.771250000000000000e+03 9.291501595898310484e-12 8.265322454237278293e-12 7.871452621655006254e-12
2.710000000000000000e+02 3.772500000000000000e+03 9.479418985880450066e-12 8.334714862723302531e-12 7.806573096291735681e-12
2.718899999999999864e+02 3.771718750000000000e+03 9.495999472863836388e-12 8.398583044300078626e-12 7.799774714989382574e-12
2.727810000000000059e+02 3.771406250000000000e+03 9.575218222479531249e-12 8.283126788632966253e-12 7.700911956731726349e-12
2.736560000000000059e+02 3.771406250000000000e+03 9.544516219039955729e-12 8.378315402568503600e-12 7.461782927653537456e-12
2.745310000000000059e+02 3.771093750000000000e+03 9.274918506829710196e-12 8.659581732239907126e-12 7.880718647101936369e-12
2.754209999999999923e+02 3.772031250000000000e+03 9.523017791002175159e-12 8.242189916685127571e-12 7.623052362959459316e-12
2.762959999999999923e+02 3.772343750000000000e+03 9.550658874868389603e-12 8.375859901488258430e-12 7.740455845728355655e-12
2.771870000000000118e+02 3.771718750000000000e+03 9.468977685278545664e-12 8.530136666462517780e-12 7.695348698544268728e-12
2.780620000000000118e+02 3.772500000000000000e+03 9.656279248426713480e-12 8.434202988794048395e-12 7.562502707392226853e-12
2.789370000000000118e+02 3.772343750000000000e+03 9.481261262211937435e-12 8.501093926027714076e-12 7.566208076736913313e-12
2.798279999999999745e+02 3.772812500000000000e+03 9.142270274153929677e-12 8.357743316866894645e-12 7.765788012648044969e-12
2.807180000000000177e+02 3.772500000000000000e+03 9.579516867253001777e-12 8.601811971042927496e-12 7.629233182704364680e-12
2.816089999999999804e+02 3.772812500000000000e+03 9.383615412472678941e-12 8.235229338737770632e-12 7.941893670482258472e-12
2.824839999999999804e+02 3.772031250000000000e+03 9.260796990373520998e-12 8.170515479466455844e-12 7.632173538996145368e-12
2.833589999999999804e+02 3.772656250000000000e+03 9.227019322211038599e-12 8.674725000823446663e-12 7.688552919327129587e-12
2.842500000000000000e+02 3.773593750000000000e+03 9.371335304986239123e-12 8.077828336783277052e-12 7.548905944787520639e-12
2.851399999999999864e+02 3.772656250000000000e+03 9.203682954650460601e-12 8.563165801445116188e-12 7.700913691455202326e-12
2.860149999999999864e+02 3.772500000000000000e+03 9.500913944471278683e-12 8.282515298607684429e-12 7.912234235851745012e-12
2.869060000000000059e+02 3.772500000000000000e+03 9.381157309307219805e-12 8.122318789771654224e-12 7.527280881935993762e-12
