Start time (s) =
1552315510
'Reltime', '44.00[A]', '28.00[A]'
2.420149999999999864e+02 1.846661538962290905e-11 1.214733261895029059e-11
2.422810000000000059e+02 1.849071416815117885e-11 1.221949277874223583e-11
2.425459999999999923e+02 1.872984406459110573e-11 1.229192268803469545e-11
2.428280000000000030e+02 1.886701385400701980e-11 1.180995839317189322e-11
2.430929999999999893e+02 1.866866904121078363e-11 1.209542882518732654e-11
2.433590000000000089e+02 1.853890999048424248e-11 1.219182393930040575e-11
2.436399999999999864e+02 1.866495846769566924e-11 1.219552930864509221e-11
2.439060000000000059e+02 1.865569330961047712e-11 1.223631179020356896e-11
2.441709999999999923e+02 1.886886827340283901e-11 1.206020699973109345e-11
2.444370000000000118e+02 1.892256143443127314e-11 1.234753271850408396e-11
2.447179999999999893e+02 1.901716804864062027e-11 1.217884647297662326e-11
2.449840000000000089e+02 1.869647665853069185e-11 1.189337430623771397e-11
2.452500000000000000e+02 1.859637444034945020e-11 1.262744075969379765e-11
2.455310000000000059e+02 1.878730677973283747e-11 1.238460809599439827e-11
2.457959999999999923e+02 1.881511266232926971e-11 1.235494692664040883e-11
2.460620000000000118e+02 1.882067418579325135e-11 1.244392523053194921e-11
2.463429999999999893e+02 1.855929819549739790e-11 1.230489841963500197e-11
2.466090000000000089e+02 1.916916972377613604e-11 1.249212365495022681e-11
2.468899999999999864e+02 1.872242465228435293e-11 1.221221214431356117e-11
2.471560000000000059e+02 1.850924795376851506e-11 1.237163149703235376e-11
2.474209999999999923e+02 1.889667415599927125e-11 1.230675370639255917e-11
2.476870000000000118e+02 1.900234136709144650e-11 1.230860465634142642e-11
2.479679999999999893e+02 1.866496020241914522e-11 1.205094010692242534e-11
2.482340000000000089e+02 1.896896875686060469e-11 1.228080050846847016e-11
2.485000000000000000e+02 1.931375892549880291e-11 1.222704229530968689e-11
2.487649999999999864e+02 1.862046974943076805e-11 1.221221214431356117e-11
2.490459999999999923e+02 1.879697612838793219e-11 1.229562719001764393e-11
2.493120000000000118e+02 1.887072269279865822e-11 1.229192182067295747e-11
2.495780000000000030e+02 1.931190797554993566e-11 1.221035685755600397e-11
2.498590000000000089e+02 1.870203991671814947e-11 1.254345238788090455e-11
2.501250000000000000e+02 1.872057370233548568e-11 1.217513936890846082e-11
2.503899999999999864e+02 1.913209521364755972e-11 1.237601340853267118e-11
2.506560000000000059e+02 1.900419058231683778e-11 1.262559067710666838e-11
2.509370000000000118e+02 1.868164650753456613e-11 1.220850590760713672e-11
2.512030000000000030e+02 1.893375040085132355e-11 1.253290353442348959e-11
2.514679999999999893e+02 1.893004503150663709e-11 1.247729176923062511e-11
2.517340000000000089e+02 1.886068037859622848e-11 1.255700144559002140e-11
2.520149999999999864e+02 1.859081291688546855e-11 1.245690182949399372e-11
2.522810000000000059e+02 1.905794966283735903e-11 1.218996691781937258e-11
2.525459999999999923e+02 1.892077466925101703e-11 1.212508912717957799e-11
2.528280000000000030e+02 1.862603127289474969e-11 1.225299549323377590e-11
2.531090000000000089e+02 1.887628768570959181e-11 1.226226498812765797e-11
2.533750000000000000e+02 1.867237961472589802e-11 1.253660977112991404e-11
2.536399999999999864e+02 1.905609350871806384e-11 1.219552844128335423e-11
2.539060000000000059e+02 1.857412661177004765e-11 1.232899546343979580e-11
2.541870000000000118e+02 1.892633619271499867e-11 1.238275280923684107e-11
2.544530000000000030e+02 1.892633272326804672e-11 1.235679874395101407e-11
2.547179999999999893e+02 1.913951289123083654e-11 1.235494692664040883e-11
2.549840000000000089e+02 1.910614548517042266e-11 1.276647190739943483e-11
2.552649999999999864e+02 1.918400160949573774e-11 1.246060893356215615e-11
2.555310000000000059e+02 1.863715258509923700e-11 1.239016701737316595e-11
2.557959999999999923e+02 1.862973837696291213e-11 1.215845566587825388e-11
2.560779999999999745e+02 1.913765673711154136e-11 1.262558980974493039e-11
2.563430000000000177e+02 1.943610203336554321e-11 1.230489928699673996e-11
2.566089999999999804e+02 1.925629621035707117e-11 1.231787328387357050e-11
2.568750000000000000e+02 1.852222888953924951e-11 1.284803513579291234e-11
2.571560000000000059e+02 1.862418205766935841e-11 1.211581963228569592e-11
2.574209999999999923e+02 1.930819046314091736e-11 1.283320498479678662e-11
2.577029999999999745e+02 1.888554763962435601e-11 1.239572854083714759e-11
2.579680000000000177e+02 1.901346094457245783e-11 1.231972683590765172e-11
2.582339999999999804e+02 1.929336725103869554e-11 1.252178222221900228e-11
2.585149999999999864e+02 1.916546261970797360e-11 1.251992867018492106e-11
2.587810000000000059e+02 1.885959791114721895e-11 1.240129093166286722e-11
2.590459999999999923e+02 1.908389939131449609e-11 1.263856554134523691e-11
2.593120000000000118e+02 1.903755972310072764e-11 1.239572680611367161e-11
2.595930000000000177e+02 1.893745577019601001e-11 1.235865489807030926e-11
2.598589999999999804e+02 1.894301902838346763e-11 1.255885673234757860e-11
2.601250000000000000e+02 1.928409862350655146e-11 1.249953786308655168e-11
2.604060000000000059e+02 1.886886827340283901e-11 1.250880562325695777e-11
2.606709999999999923e+02 1.894301729365999165e-11 1.214733261895029059e-11
2.609370000000000118e+02 1.883735528673824433e-11 1.254217129459389568e-11
2.612029999999999745e+02 1.933970865397593997e-11 1.247358466516246267e-11
2.614839999999999804e+02 1.943239666402085675e-11 1.255329520888359696e-11
2.617500000000000000e+02 1.908946438422542968e-11 1.263300488524299325e-11
2.620149999999999864e+02 1.932673292237563345e-11 1.242909594689756148e-11
2.622959999999999923e+02 1.877803988692416937e-11 1.246802400906021902e-11
2.625620000000000118e+02 1.915063420343532385e-11 1.233085075019735299e-11
2.628279999999999745e+02 1.885033275306202682e-11 1.233641053893785866e-11
2.630930000000000177e+02 1.914878151876298062e-11 1.241612195002073094e-11
2.633750000000000000e+02 1.922107438490083808e-11 1.245875624888981292e-11
2.636560000000000059e+02 1.924146258991399350e-11 1.262744336177901161e-11
2.639209999999999923e+02 1.873354596448884024e-11 1.223445650344601177e-11
2.642029999999999745e+02 1.896340549867314706e-11 1.265154214030728141e-11
2.644680000000000177e+02 1.936937069069166739e-11 1.265710279640952507e-11
2.647339999999999804e+02 1.901345574040202990e-11 1.248100060802226352e-11
2.650149999999999864e+02 1.926000331442523361e-11 1.244021812646378677e-11
2.652810000000000059e+02 1.888926515203337431e-11 1.238831606742429869e-11
2.655459999999999923e+02 1.882252513574211861e-11 1.226597035747234443e-11
2.658120000000000118e+02 1.902643667617276435e-11 1.233640967157612067e-11
2.660930000000000177e+02 1.913209347892408374e-11 1.252178135485726429e-11
2.663589999999999804e+02 1.924887679805031837e-11 1.264227264541339935e-11
2.666250000000000000e+02 1.929707088565990603e-11 1.245245313113985119e-11
2.669060000000000059e+02 1.891336046111469216e-11 1.240499803573102966e-11
2.671709999999999923e+02 1.944722334557003052e-11 1.264041909337931813e-11
2.674370000000000118e+02 1.938420084168779312e-11 1.204352503142436248e-11
2.677029999999999745e+02 1.892819061211081788e-11 1.257739225268839078e-11
2.679839999999999804e+02 1.888925994786294638e-11 1.223445823816948774e-11
2.682500000000000000e+02 1.900048521297215132e-11 1.225299462587203791e-11
2.685149999999999864e+02 1.896526338751591823e-11 1.245875451416633695e-11
2.687810000000000059e+02 1.935453880497206569e-11 1.244021899382552476e-11
2.690620000000000118e+02 1.881325824293345050e-11 1.231045820837550764e-11
2.693279999999999745e+02 1.947873980168157715e-11 1.291847531725842657e-11
2.695930000000000177e+02 1.916175551563981116e-11 1.240870513979919210e-11
2.698750000000000000e+02 1.916360473086520244e-11 1.269973622791686907e-11
2.701399999999999864e+02 1.900604500171265698e-11 1.248656299884798315e-11
2.704209999999999923e+02 1.948615400981790202e-11 1.230304400023918276e-11
2.706870000000000118e+02 1.925073468689308953e-11 1.232343393997581416e-11
2.709529999999999745e+02 1.879101388380099991e-11 1.253105171711288435e-11
2.712339999999999804e+02 1.957698586574352362e-11 1.242724239486348026e-11
2.715000000000000000e+02 1.986986963853354382e-11 1.233826409097193988e-11
2.717649999999999864e+02 1.941756477830125505e-11 1.235309424196806560e-11
2.720310000000000059e+02 1.959923195959945019e-11 1.239016875209664192e-11
2.723120000000000118e+02 1.924702237865449916e-11 1.274793378497340868e-11
2.725779999999999745e+02 1.959552312080781178e-11 1.245875538152807493e-11
2.728430000000000177e+02 1.944537239562116326e-11 1.255700231295175939e-11
2.731089999999999804e+02 1.893374866612784757e-11 1.249212278758848882e-11
2.733899999999999864e+02 1.911355622385979558e-11 1.264783503623911898e-11
2.736560000000000059e+02 1.900048347824867534e-11 1.244021986118726275e-11
2.739209999999999923e+02 1.945649544254912655e-11 1.256441652108808427e-11
2.742029999999999745e+02 1.936010206315952331e-11 1.248656213148624516e-11
2.744680000000000177e+02 1.957327876167536118e-11 1.259963834654431736e-11
2.747339999999999804e+02 1.973454906434302103e-11 1.258666261494401084e-11
2.750000000000000000e+02 1.969747455421444471e-11 1.259407508835685974e-11
2.752810000000000059e+02 1.922292533484970534e-11 1.254588100074727208e-11
2.755620000000000118e+02 1.988840689359783198e-11 1.227153101357458809e-11
2.758279999999999745e+02 1.917843314713785219e-11 1.260705255468064223e-11
2.760930000000000177e+02 1.960664443301229909e-11 1.312608875758680682e-11
2.763589999999999804e+02 1.928039325416186500e-11 1.261446763017870509e-11
2.766399999999999864e+02 1.925073468689308953e-11 1.260334371588900382e-11
2.769060000000000059e+02 1.949541916790309415e-11 1.254958637009195854e-11
2.771709999999999923e+02 1.917473124724011768e-11 1.267934715554197567e-11
2.774529999999999745e+02 1.924146779408442143e-11 1.267563831675033725e-11
2.777180000000000177e+02 1.977903951733139820e-11 1.278686097977432823e-11
2.779839999999999804e+02 1.970489570124467349e-11 1.281652214912831766e-11
2.782500000000000000e+02 1.930819566731134529e-11 1.269417383709114944e-11
2.785310000000000059e+02 1.960849711768464232e-11 1.239943824699052399e-11
2.787959999999999923e+02 1.998850911177907363e-11 1.279427605527239109e-11
2.790620000000000118e+02 1.931375892549880291e-11 1.279612960730647231e-11
2.793279999999999745e+02 1.940088541207973805e-11 1.268676136367830054e-11
2.796089999999999804e+02 1.950839836895035262e-11 1.263485670255359850e-11
2.798750000000000000e+02 1.947688364756228196e-11 1.282393722462638053e-11
2.801399999999999864e+02 1.971972064807037128e-11 1.265710279640952507e-11
2.804209999999999923e+02 1.892077119980406508e-11 1.256812362515624670e-11
2.806870000000000118e+02 1.947132732826872825e-11 1.243280391832746190e-11
2.809529999999999745e+02 1.939211811963215126e-11 1.261632118221278631e-11
2.812339999999999804e+02 1.937493568360260099e-11 1.242168173876123660e-11
2.815000000000000000e+02 1.928966014697053311e-11 1.290179161422821963e-11
2.817810000000000059e+02 1.942498245588453187e-11 1.267749186878441847e-11
2.820459999999999923e+02 1.954917824842361540e-11 1.278686097977432823e-11
2.823120000000000118e+02 1.948800842921372123e-11 1.300003941301364208e-11
2.825779999999999745e+02 1.951025278834617183e-11 1.298706107932812159e-11
2.828589999999999804e+02 1.932302408358399504e-11 1.255700144559002140e-11
2.831250000000000000e+02 1.934897728150808405e-11 1.277944677163800336e-11
2.833899999999999864e+02 1.935824590904022813e-11 1.280725091951095962e-11
2.836709999999999923e+02 1.998294932303856797e-11 1.306491633629169868e-11
2.839370000000000118e+02 1.979386966832752393e-11 1.283691122150321107e-11
2.842029999999999745e+02 1.902828936084510758e-11 1.242909681425929946e-11
2.844680000000000177e+02 1.952322505049952639e-11 1.259592950775267894e-11
2.847500000000000000e+02 1.969932550416331196e-11 1.289437567136841878e-11
2.850149999999999864e+02 1.962888879214474969e-11 1.229748334413693911e-11
2.852810000000000059e+02 1.959366696668851660e-11 1.274608110030106545e-11
2.855459999999999923e+02 1.998294585359161601e-11 1.269417643917636340e-11
2.858279999999999745e+02 1.974011579197743060e-11 1.274051697475186984e-11
2.860930000000000177e+02 2.005338776978060622e-11 1.272754471259851528e-11
2.863589999999999804e+02 1.962703610747240646e-11 1.250695207122287655e-11
2.866399999999999864e+02 1.994772749758233488e-11 1.258480819554819163e-11
2.869060000000000059e+02 1.961220595647628073e-11 1.293701083759923876e-11
2.871870000000000118e+02 1.971601354400220885e-11 1.273310276661554497e-11
2.874529999999999745e+02 1.969376918486975825e-11 1.272754297787503930e-11
2.877180000000000177e+02 1.968078824909902380e-11 1.273495892073484015e-11
2.880000000000000000e+02 1.981611576218345050e-11 1.246616958966439981e-11
2.882649999999999864e+02 1.959552138608433580e-11 1.285359579189515600e-11
2.885310000000000059e+02 1.980684539992783044e-11 1.267378736680147000e-11
2.887959999999999923e+02 2.012197526657377722e-11 1.285544934392923722e-11
2.890779999999999745e+02 1.974937748061567078e-11 1.274237312887116502e-11
2.893430000000000177e+02 1.946946770470248111e-11 1.245875538152807493e-11
2.896089999999999804e+02 1.926927367668085367e-11 1.301857580071619225e-11
2.898899999999999864e+02 1.969191303075046307e-11 1.299632797213678970e-11
2.901560000000000059e+02 1.990138262519813850e-11 1.282022838583474211e-11
2.904209999999999923e+02 2.026285389478132970e-11 1.267007766064809360e-11
2.906870000000000118e+02 1.981055076927251690e-11 1.279242163587657188e-11
2.909680000000000177e+02 1.998665642710673040e-11 1.295369367326770771e-11
2.912339999999999804e+02 1.952137930472108707e-11 1.264412619744748056e-11
2.915000000000000000e+02 1.951952141587831591e-11 1.288510964592148866e-11
2.917649999999999864e+02 1.954546767490850101e-11 1.283134883067749143e-11
2.920459999999999923e+02 1.968450055733761417e-11 1.249249228368887188e-11
2.923120000000000118e+02 2.014978288389368544e-11 1.277203169613994049e-11
2.925930000000000177e+02 1.965854909413700113e-11 1.259222327104625450e-11
2.928589999999999804e+02 2.006265639731275030e-11 1.273125181666667771e-11
2.931250000000000000e+02 1.974381769187516511e-11 1.255700231295175939e-11
2.934060000000000059e+02 1.992548140372640830e-11 1.295369454062944570e-11
2.936709999999999923e+02 2.003855935350795647e-11 1.285730116123984246e-11
2.939370000000000118e+02 1.991065298745375856e-11 1.278871539917014744e-11
2.942180000000000177e+02 1.960664616773577507e-11 1.296852382426383343e-11
2.944839999999999804e+02 1.974382116132211706e-11 1.293145018149699510e-11
2.947500000000000000e+02 1.958625275855219172e-11 1.251251359468685820e-11
2.950149999999999864e+02 2.000518847800059064e-11 1.300755336774983562e-11
2.952959999999999923e+02 1.960664096356534714e-11 1.314277159325527577e-11
2.955620000000000118e+02 2.024246048559774636e-11 1.303711392314221840e-11
2.958279999999999745e+02 1.964371720841739943e-11 1.264598061684329977e-11
2.960930000000000177e+02 1.949727705674586531e-11 1.283876737562250625e-11
2.963750000000000000e+02 1.998850737705559766e-11 1.284061919293311149e-11
2.966399999999999864e+02 2.009787648804550741e-11 1.289808364279831920e-11
2.969060000000000059e+02 1.970118339300608312e-11 1.255329434152185897e-11
2.971870000000000118e+02 1.981981939680466098e-11 1.289623095812597597e-11
2.974529999999999745e+02 1.990138262519813850e-11 1.279983671137463475e-11
2.977180000000000177e+02 2.008304633704938169e-11 1.287213217959770617e-11
2.979839999999999804e+02 1.961035674125088946e-11 1.270900745753422711e-11
2.982649999999999864e+02 1.965484199006883870e-11 1.260705081995716625e-11
2.985459999999999923e+02 2.025729237131734806e-11 1.306677162304925588e-11
2.988120000000000118e+02 1.930263587857083962e-11 1.256812449251798469e-11
2.990779999999999745e+02 2.035554363954972246e-11 1.257924667208420999e-11
2.993430000000000177e+02 1.998109490364274876e-11 1.281837483380066089e-11
2.996250000000000000e+02 2.014792499505091428e-11 1.283320498479678662e-11
2.999060000000000059e+02 2.004967893098896781e-11 1.271641906358533802e-11
3.001709999999999923e+02 1.982538092026864263e-11 1.315945616364722071e-11
3.004529999999999745e+02 2.001075520563500021e-11 1.254773281805787732e-11
3.007180000000000177e+02 1.980869808460017367e-11 1.271271282687891357e-11
3.009839999999999804e+02 1.970489049707424556e-11 1.271085927484483236e-11
3.012649999999999864e+02 2.000704116267293386e-11 1.293886438963331997e-11
3.015310000000000059e+02 1.972528043681087695e-11 1.286657239085720050e-11
3.017959999999999923e+02 2.004411740752498616e-11 1.306120923222353625e-11
3.020620000000000118e+02 1.985133585291620761e-11 1.258851529961635407e-11
3.023430000000000177e+02 1.984576739055832206e-11 1.286471710409964331e-11
3.026089999999999804e+02 2.031847086414462211e-11 1.307233227915149953e-11
3.028750000000000000e+02 2.006821965550020792e-11 1.271085927484483236e-11
3.031560000000000059e+02 2.012197179712682527e-11 1.315018927083855260e-11
3.034209999999999923e+02 2.003670319938866129e-11 1.283690948677973509e-11
3.036870000000000118e+02 2.004967719626549183e-11 1.270900572281075114e-11
3.039529999999999745e+02 2.000148310865590418e-11 1.316316413507712113e-11
3.042339999999999804e+02 2.011270837376510912e-11 1.278500916246372299e-11
3.045000000000000000e+02 2.013495099817408374e-11 1.280725178687269761e-11
3.047649999999999864e+02 2.018870660924765303e-11 1.287954552037229305e-11
3.050459999999999923e+02 1.927297384185511220e-11 1.297964600383005873e-11
3.053120000000000118e+02 1.987358021204865821e-11 1.294628033249312082e-11
3.055930000000000177e+02 1.990536034612855332e-11 1.340431411700482300e-11
3.058589999999999804e+02 2.026100467955593842e-11 1.327438679810111211e-11
3.061250000000000000e+02 1.971230470521057043e-11 1.282764346133280497e-11
3.064060000000000059e+02 2.002372746778835477e-11 1.335038763566886999e-11
3.066709999999999923e+02 1.998664948821282650e-11 1.296667200695322819e-11
3.069370000000000118e+02 2.001260615558386746e-11 1.292403423863719425e-11
3.072029999999999745e+02 2.044822818014768728e-11 1.258295377615237243e-11
3.074839999999999804e+02 2.020724386431194119e-11 1.335965539583927608e-11
3.077500000000000000e+02 2.050013110654891335e-11 1.305565031084476857e-11
3.080149999999999864e+02 1.990323704459395771e-11 1.306120836486179826e-11
3.082810000000000059e+02 2.004041030345682373e-11 1.318911559827773416e-11
3.085620000000000118e+02 1.980684886937478240e-11 1.329292318580366228e-11
3.088279999999999745e+02 2.002558188718417398e-11 1.289066683257678037e-11
3.090930000000000177e+02 2.004226645757611891e-11 1.278686011241259024e-11
3.093750000000000000e+02 2.048900979434442604e-11 1.288881414790443714e-11
3.096399999999999864e+02 2.032958697217868149e-11 1.270900745753422711e-11
3.099060000000000059e+02 1.941942093242055023e-11 1.297593803240015831e-11
3.101709999999999923e+02 2.024061473981930703e-11 1.315018840347681461e-11
3.104529999999999745e+02 2.048529922082931165e-11 1.288325435916393147e-11
3.107339999999999804e+02 2.049086247901676927e-11 1.307047699239394234e-11
3.110000000000000000e+02 1.998480374243438717e-11 1.294071880902913918e-11
3.112649999999999864e+02 1.980128214174037282e-11 1.278500656037850902e-11
3.115310000000000059e+02 2.020353849496725474e-11 1.293886699171853394e-11
3.118120000000000118e+02 2.019426986743511065e-11 1.309457577092221214e-11
3.120779999999999745e+02 2.019612081738397791e-11 1.307604025058139996e-11
3.123430000000000177e+02 2.023134437756368698e-11 1.268861404835064377e-11
3.126250000000000000e+02 2.013680368284642697e-11 1.292959576210117589e-11
3.128899999999999864e+02 1.986060101100139974e-11 1.316131145040477790e-11
3.131560000000000059e+02 1.990694588338559612e-11 1.333185124796631982e-11
3.134209999999999923e+02 2.043680155661142805e-11 1.308345532607946282e-11
3.137029999999999745e+02 1.994402039351417244e-11 1.263300228315777929e-11
3.139680000000000177e+02 2.025358873669613757e-11 1.291662003050086938e-11
3.142339999999999804e+02 2.018685218985183383e-11 1.317243189524752722e-11
3.145000000000000000e+02 2.015348478379141994e-11 1.317799255134977088e-11
3.147810000000000059e+02 2.028324730396491304e-11 1.273866515744126460e-11
3.150459999999999923e+02 1.976235494693945327e-11 1.315018666875333864e-11
3.153120000000000118e+02 2.030178455902920120e-11 1.313350296572313169e-11
3.155930000000000177e+02 2.030363897842502041e-11 1.296481758755740898e-11
3.158589999999999804e+02 2.025358700197266160e-11 1.292403597336067023e-11
3.161250000000000000e+02 2.056500976455044594e-11 1.320394314718864592e-11
3.164060000000000059e+02 2.061691269095167200e-11 1.347087979358674303e-11
3.166709999999999923e+02 2.024617626328328868e-11 1.276461748800361562e-11
3.169529999999999745e+02 1.991992161498590264e-11 1.307974561992608642e-11
3.172180000000000177e+02 2.032402891816165180e-11 1.294998570183780728e-11
3.174839999999999804e+02 2.010900300442042266e-11 1.311682099741640073e-11
3.177500000000000000e+02 2.042227671694707425e-11 1.309828460971385056e-11
3.180310000000000059e+02 2.036666148230725781e-11 1.344121949159449159e-11
3.182959999999999923e+02 2.047973943208880598e-11 1.307418583118558075e-11
3.185620000000000118e+02 2.031476029062950772e-11 1.329848644399111990e-11
3.188430000000000177e+02 2.040003062309114767e-11 1.269046933510820097e-11
3.191089999999999804e+02 2.025729410604082403e-11 1.313535738511895090e-11
3.193750000000000000e+02 1.993660445065437159e-11 1.330219094597406837e-11
3.196399999999999864e+02 2.005524045445294945e-11 1.324779348721438765e-11
3.199209999999999923e+02 2.057798376142727648e-11 1.284247274496719271e-11
3.201870000000000118e+02 2.039447083435064201e-11 1.296111135085098454e-11
3.204529999999999745e+02 2.028509998863725627e-11 1.339672903860611441e-11
3.207180000000000177e+02 2.029807745496103877e-11 1.267934802290371366e-11
3.210000000000000000e+02 2.021465807244826607e-11 1.310384700053957019e-11
3.212649999999999864e+02 1.986616600391233334e-11 1.277388611553575970e-11
3.215310000000000059e+02 2.041300635469145419e-11 1.292403684072240821e-11
3.218120000000000118e+02 2.027027157236460653e-11 1.286286355206556209e-11
3.220779999999999745e+02 2.038705489149084116e-11 1.304452639655506729e-11
3.223589999999999804e+02 2.069477055000046306e-11 1.324472823083233664e-11
3.226250000000000000e+02 2.013495273289755971e-11 1.321877416554650964e-11
3.228899999999999864e+02 2.025729757548777599e-11 1.269788354324452584e-11
3.231709999999999923e+02 2.079857640280291520e-11 1.317428631464334643e-11
3.234370000000000118e+02 2.040003062309114767e-11 1.299447528746444647e-11
3.237029999999999745e+02 2.023319879695950618e-11 1.314277246061701376e-11
3.239680000000000177e+02 2.053349677788585126e-11 1.305750386287884979e-11
3.242500000000000000e+02 2.060950195226229908e-11 1.309457924036916410e-11
3.245149999999999864e+02 2.009787475332203144e-11 1.321136082477192275e-11
3.247810000000000059e+02 2.017017282363031683e-11 1.307603764849618599e-11
3.250620000000000118e+02 1.994957844753120213e-11 1.298706194668985958e-11
3.253279999999999745e+02 2.005709487384876866e-11 1.315760000952792552e-11
3.255930000000000177e+02 2.086901658426842943e-11 1.321877416554650964e-11
3.258589999999999804e+02 2.050013284127238933e-11 1.294442504573556363e-11
3.261399999999999864e+02 2.056686591866974112e-11 1.292032800193076980e-11
3.264060000000000059e+02 2.037593357928635385e-11 1.310199258114375098e-11
3.266709999999999923e+02 2.075593689976340528e-11 1.340229316415531002e-11
3.269370000000000118e+02 2.066140314394004918e-11 1.328550724294386143e-11
3.272180000000000177e+02 2.035368401598347532e-11 1.307233227915149953e-11
3.274839999999999804e+02 2.038149336802685951e-11 1.282578904193698577e-11
3.277500000000000000e+02 2.001631499437550588e-11 1.303710871897179047e-11
3.280310000000000059e+02 2.039817273424837651e-11 1.348756176189347400e-11
3.282959999999999923e+02 2.100433368901200026e-11 1.268119984021431890e-11
3.285620000000000118e+02 2.062989015727545450e-11 1.325584867567508596e-11
3.288430000000000177e+02 2.029992840490990602e-11 1.339302366926142795e-11
3.291089999999999804e+02 2.033885559971082557e-11 1.326326375117314882e-11
3.293899999999999864e+02 2.023134437756368698e-11 1.314091977594467053e-11
3.296560000000000059e+02 2.015904804197887756e-11 1.321692148087416641e-11
3.299209999999999923e+02 2.044822818014768728e-11 1.325214070424518553e-11
3.301870000000000118e+02 2.009046054518570656e-11 1.279242250323830987e-11
3.304680000000000177e+02 2.054832866360545296e-11 1.331331399290203166e-11
3.307339999999999804e+02 2.050754531468523822e-11 1.324843446753876108e-11
3.310000000000000000e+02 2.072628006721810578e-11 1.324101852467896023e-11
3.312649999999999864e+02 2.068550018774484300e-11 1.266080903311594952e-11
3.315459999999999923e+02 2.019612255210745388e-11 1.318911559827773416e-11
3.318120000000000118e+02 2.034998038136226484e-11 1.335594829177111365e-11
3.320779999999999745e+02 2.034441712317480722e-11 1.341341447635979733e-11
3.323589999999999804e+02 2.092092124539313147e-11 1.313165201577426444e-11
3.326250000000000000e+02 2.017573434709429847e-11 1.343195086406234751e-11
3.328899999999999864e+02 2.018685565929878578e-11 1.358580869331715846e-11
3.331560000000000059e+02 2.045193354949237374e-11 1.319838162372466428e-11
3.334370000000000118e+02 2.049456958308493171e-11 1.339858606008714759e-11
3.337029999999999745e+02 2.078930604054729514e-11 1.296667287431496618e-11
3.339680000000000177e+02 2.042969092508339912e-11 1.317428631464334643e-11
3.342500000000000000e+02 2.056500976455044594e-11 1.278686011241259024e-11
3.345149999999999864e+02 2.062425924487243378e-11 1.300189036296250933e-11
3.347959999999999923e+02 2.096911533300271913e-11 1.332814240917468140e-11
3.350620000000000118e+02 2.048344480143349244e-11 1.340970823965337289e-11
3.353279999999999745e+02 2.091907203016774019e-11 1.324287207671304145e-11
3.356089999999999804e+02 2.047788674741646275e-11 1.318726117888191496e-11
3.358750000000000000e+02 2.067808424488504215e-11 1.331331312554029367e-11
3.361399999999999864e+02 2.080599061093924007e-11 1.327809476953101253e-11
3.364060000000000059e+02 2.016275861549399195e-11 1.290920408764106853e-11
3.366870000000000118e+02 2.095243249733425017e-11 1.359322463617695931e-11
3.369529999999999745e+02 2.063915878480759858e-11 1.310013989647140775e-11
3.372180000000000177e+02 2.024432184388746947e-11 1.322049327651120265e-11
3.374839999999999804e+02 2.059837543588738384e-11 1.356727143825287030e-11
3.377649999999999864e+02 2.067808424488504215e-11 1.332787352703590500e-11
3.380310000000000059e+02 2.035739285477511373e-11 1.335780444589040883e-11
3.382959999999999923e+02 2.075964573855504369e-11 1.313350470044660767e-11
3.385779999999999745e+02 2.033329754569379588e-11 1.302228117006087871e-11
3.388430000000000177e+02 2.072442738254576255e-11 1.304267284452098608e-11
3.391089999999999804e+02 2.043339282498113363e-11 1.336707307342255291e-11
3.393750000000000000e+02 2.101731289005925873e-11 1.315945703100895869e-11
3.396560000000000059e+02 2.085047932920414127e-11 1.311496657802058152e-11
3.399209999999999923e+02 2.086160758030253248e-11 1.297779331915771550e-11
3.401870000000000118e+02 2.073183985595861145e-11 1.325584867567508596e-11
3.404680000000000177e+02 2.074852616107403236e-11 1.320579843394620312e-11
3.407339999999999804e+02 2.043339802915156156e-11 1.317984783810732807e-11
3.410000000000000000e+02 2.068364576834902380e-11 1.341712158042795977e-11
3.412649999999999864e+02 2.067067177147219326e-11 1.306491720365343667e-11
3.415459999999999923e+02 2.056130266048228350e-11 1.321321264208252799e-11
3.418120000000000118e+02 2.051310857287269585e-11 1.317613986667742765e-11
3.420779999999999745e+02 2.073370121424833457e-11 1.307233314651323752e-11
3.423430000000000177e+02 2.044451934135604887e-11 1.328921434701202386e-11
3.426250000000000000e+02 2.058354875433821007e-11 1.361917523201583435e-11
3.428899999999999864e+02 2.087457637300893509e-11 1.299447442010270848e-11
3.431560000000000059e+02 2.107107197057977999e-11 1.317243362997100320e-11
3.434370000000000118e+02 2.073555563364415377e-11 1.331145957350621245e-11
3.437029999999999745e+02 2.050940320352800939e-11 1.339487635393377118e-11
3.439680000000000177e+02 2.086814054891306114e-11 1.335038850303060798e-11
3.442339999999999804e+02 2.069662323467280629e-11 1.343194999670060952e-11
3.445149999999999864e+02 2.089682420158833764e-11 1.315389637490671504e-11
3.447810000000000059e+02 2.075038058046985157e-11 1.315389724226845303e-11
3.450620000000000118e+02 2.078560240592608466e-11 1.313721180451477011e-11
3.453279999999999745e+02 2.079302008350936148e-11 1.299632797213678970e-11
3.455930000000000177e+02 2.076150189267433888e-11 1.297408534772781508e-11
3.458750000000000000e+02 2.076335804679363406e-11 1.334111814077498792e-11
3.461399999999999864e+02 2.077818472834280783e-11 1.342453752328776062e-11
3.464060000000000059e+02 2.061876711034749121e-11 1.329106789904610508e-11
