Start time (s) =
1552314008
'Reltime', '44.00[A]', '28.00[A]'
2.603589999999999804e+02 1.677047736792225407e-11 1.096466840933008058e-11
2.606250000000000000e+02 1.670930234454193197e-11 1.116753217678123633e-11
2.608910000000000196e+02 1.674081533120652665e-11 1.126682427909919681e-11
2.611560000000000059e+02 1.676676852913061566e-11 1.145404951441442165e-11
2.614379999999999882e+02 1.687799032479286865e-11 1.140399753796206284e-11
2.617029999999999745e+02 1.689281874106551840e-11 1.111110942836335269e-11
2.619689999999999941e+02 1.721907512408638041e-11 1.153560753863747124e-11
2.622339999999999804e+02 1.677495468921375021e-11 1.131502096879399843e-11
2.625160000000000196e+02 1.707819129170840000e-11 1.124457818524327024e-11
2.627810000000000059e+02 1.710599543958135627e-11 1.132057989017276611e-11
2.630470000000000255e+02 1.748600743367578758e-11 1.128350451268245180e-11
2.633279999999999745e+02 1.676676852913061566e-11 1.128721335147409022e-11
2.635939999999999941e+02 1.694101803284553398e-11 1.150965694279859619e-11
2.638589999999999804e+02 1.746931765911341472e-11 1.133911887996053025e-11
2.641250000000000000e+02 1.704111678157982368e-11 1.119452881087612539e-11
2.644060000000000059e+02 1.698364712754418804e-11 1.142068210835400777e-11
2.646720000000000255e+02 1.726170248406155849e-11 1.133170380446246739e-11
2.649379999999999882e+02 1.674081186175957470e-11 1.134838664013093634e-11
2.652029999999999745e+02 1.692989151647061874e-11 1.088125076154078386e-11
2.654839999999999804e+02 1.662403201208029202e-11 1.138175317882961224e-11
2.657500000000000000e+02 1.663700947840407451e-11 1.123345774040052092e-11
2.660310000000000059e+02 1.707077361412512317e-11 1.127053051580562126e-11
2.662970000000000255e+02 1.720980476183076036e-11 1.108701325192029685e-11
2.665779999999999745e+02 1.713194690278196930e-11 1.103325590612325158e-11
2.668439999999999941e+02 1.728023973912584665e-11 1.121491961797449477e-11
2.671089999999999804e+02 1.715233857724207667e-11 1.142779187252029871e-11
2.673750000000000000e+02 1.669817929761396869e-11 1.142778927043508475e-11
2.676560000000000059e+02 1.707262629879746640e-11 1.141326616549420692e-11
2.679220000000000255e+02 1.687428322072470621e-11 1.137063186662512493e-11
2.681879999999999882e+02 1.700774937551940980e-11 1.107589107235407155e-11
2.684529999999999745e+02 1.753420325600885121e-11 1.163200265275055045e-11
2.687339999999999804e+02 1.713380132217778851e-11 1.160048966608595578e-11
2.690000000000000000e+02 1.735439222882995125e-11 1.119081997208448698e-11
2.692660000000000196e+02 1.693175114003686588e-11 1.162273402521840637e-11
2.695470000000000255e+02 1.723204738623973498e-11 1.152077912236482149e-11
2.698129999999999882e+02 1.743966429601506718e-11 1.138593299504497836e-11
2.700779999999999745e+02 1.718755866797483378e-11 1.115745256602407309e-11
2.703439999999999941e+02 1.711341138244115712e-11 1.169873746487137822e-11
2.706250000000000000e+02 1.736921717565564904e-11 1.117043003234785559e-11
2.708910000000000196e+02 1.756200913860528345e-11 1.138731470229359388e-11
2.711560000000000059e+02 1.729136625550076189e-11 1.176732322694107324e-11
2.714220000000000255e+02 1.726170942295546240e-11 1.165795498331290148e-11
2.717029999999999745e+02 1.718941482209412897e-11 1.118711547010153851e-11
2.719839999999999804e+02 1.695769913379052696e-11 1.152077912236482149e-11
2.722500000000000000e+02 1.718199714451085214e-11 1.135394729623318000e-11
2.725160000000000196e+02 1.729507162484544835e-11 1.150409888878156650e-11
2.727810000000000059e+02 1.741185841341863494e-11 1.166166208738106391e-11
2.730629999999999882e+02 1.702443568063483070e-11 1.134467780133929793e-11
2.733279999999999745e+02 1.704067269236997362e-11 1.146517082661890896e-11
2.735939999999999941e+02 1.742668856441476066e-11 1.140770464203022527e-11
2.738750000000000000e+02 1.694472340219022044e-11 1.114447856914724255e-11
2.741410000000000196e+02 1.709301970798104975e-11 1.112223507737652994e-11
2.744060000000000059e+02 1.761761743435119598e-11 1.149668121119828967e-11
2.746720000000000255e+02 1.700589322140011461e-11 1.154673318765064849e-11
2.749529999999999745e+02 1.736921891037912502e-11 1.124457818524327024e-11
2.752189999999999941e+02 1.756015471920946425e-11 1.157453907024708073e-11
2.754839999999999804e+02 1.738404906137525074e-11 1.174507800044688466e-11
2.757660000000000196e+02 1.765654462915211553e-11 1.164312656704025173e-11
2.760310000000000059e+02 1.752864173254486957e-11 1.104993960915345852e-11
2.762970000000000255e+02 1.743595719194690474e-11 1.171356674850576596e-11
2.765629999999999882e+02 1.725799884944034801e-11 1.170800435768004633e-11
2.768439999999999941e+02 1.707707933396029887e-11 1.172839516477841570e-11
2.771089999999999804e+02 1.730619640649688762e-11 1.157639522436637591e-11
2.773910000000000196e+02 1.736551701048139051e-11 1.161531808235860552e-11
2.776560000000000059e+02 1.737292601444728746e-11 1.152634238055227911e-11
2.779220000000000255e+02 1.712453616409259638e-11 1.121492048533623276e-11
2.782029999999999745e+02 1.710599543958135627e-11 1.164498098643607094e-11
2.784689999999999941e+02 1.746932112856036667e-11 1.169502775871800182e-11
2.787339999999999804e+02 1.734697802069362638e-11 1.138916825432767510e-11
2.790000000000000000e+02 1.726912189636831130e-11 1.106476889278784626e-11
2.792810000000000059e+02 1.749156722241629325e-11 1.143921676133308196e-11
2.795470000000000255e+02 1.725985326883616722e-11 1.152077998972655948e-11
2.798129999999999882e+02 1.734327091662546394e-11 1.144663270419288281e-11
2.800939999999999941e+02 1.774737648507773713e-11 1.167463781898137043e-11
2.803589999999999804e+02 1.723946332909953583e-11 1.152819419786288435e-11
2.806410000000000196e+02 1.736551874520486649e-11 1.156341515595737945e-11
2.809060000000000059e+02 1.716160720477422075e-11 1.146331640722308975e-11
2.811720000000000255e+02 1.730804562172227890e-11 1.159122277327728767e-11
2.814529999999999745e+02 1.754161572942170011e-11 1.147629213882339627e-11
2.817339999999999804e+02 1.730619640649688762e-11 1.138916738696593711e-11
2.820000000000000000e+02 1.778074215641467504e-11 1.124642913519213749e-11
2.822660000000000196e+02 1.746932112856036667e-11 1.145404777969094567e-11
2.825310000000000059e+02 1.767323093426753644e-11 1.173395755560413534e-11
2.828129999999999882e+02 1.791606099588172185e-11 1.150038918262819010e-11
2.830779999999999745e+02 1.718014099039155695e-11 1.207689330484651435e-11
2.833439999999999941e+02 1.791050294186469216e-11 1.181551904927413688e-11
2.836089999999999804e+02 1.720609245359216999e-11 1.157521040823228375e-11
2.838910000000000196e+02 1.779557577685775271e-11 1.139472717570644278e-11
2.841560000000000059e+02 1.754532283348986255e-11 1.188781625222068428e-11
2.844220000000000255e+02 1.761020496093834709e-11 1.187298263177760660e-11
2.847029999999999745e+02 1.711711848650931955e-11 1.165610143127882026e-11
2.849689999999999941e+02 1.760279075280202221e-11 1.130204090038500198e-11
2.852339999999999804e+02 1.747929752327070929e-11 1.137433810333154938e-11
2.855000000000000000e+02 1.771030717911958874e-11 1.171541943317810919e-11
2.857810000000000059e+02 1.719868171490279707e-11 1.183776254104484948e-11
2.860470000000000255e+02 1.750453948456964781e-11 1.198471356878005878e-11
2.863129999999999882e+02 1.740629515523117732e-11 1.156897581205962311e-11
2.865779999999999745e+02 1.753049615194068878e-11 1.148741518575135956e-11
2.868589999999999804e+02 1.769176818933182460e-11 1.196381708978844216e-11
2.871410000000000196e+02 1.759166597115058295e-11 1.143365610523083831e-11
2.874060000000000059e+02 1.805509387831083501e-11 1.123668866287452772e-11
2.876720000000000255e+02 1.759908364873385977e-11 1.161717163439268674e-11
2.879379999999999882e+02 1.766767114552703077e-11 1.148741345102788358e-11
2.882189999999999941e+02 1.769732277390190234e-11 1.153931811215258563e-11
2.884839999999999804e+02 1.797353064991735749e-11 1.133861234070554502e-11
2.887500000000000000e+02 1.764356716282833304e-11 1.144663270419288281e-11
2.890310000000000059e+02 1.750639390396546702e-11 1.155970891925095501e-11
2.892970000000000255e+02 1.726355690345737770e-11 1.159122190591554968e-11
2.895629999999999882e+02 1.776962431365713968e-11 1.186371747369241447e-11
2.898279999999999745e+02 1.752863999782139359e-11 1.177473570035392214e-11
2.901089999999999804e+02 1.760093806812967898e-11 1.173210400357005412e-11
2.903750000000000000e+02 1.804582525077869093e-11 1.186186218693485728e-11
2.906410000000000196e+02 1.770845102500029355e-11 1.178215511266067494e-11
2.909220000000000255e+02 1.755829683036669309e-11 1.159678342937953133e-11
2.911879999999999882e+02 1.824787890236656551e-11 1.163570975681871289e-11
2.914529999999999745e+02 1.762318242726212958e-11 1.188781278277373232e-11
2.917189999999999941e+02 1.784006449512265391e-11 1.146331640722308975e-11
2.920000000000000000e+02 1.760464517219784142e-11 1.166907803024086476e-11
2.922660000000000196e+02 1.803099336505908923e-11 1.162087873846084918e-11
2.925310000000000059e+02 1.780484613911337277e-11 1.206762380995263229e-11
2.928129999999999882e+02 1.761020322621487111e-11 1.150780425812625296e-11
2.930779999999999745e+02 1.774137781129780933e-11 1.150224360202400931e-11
2.933589999999999804e+02 1.775294147798867073e-11 1.238646251539021748e-11
2.936250000000000000e+02 1.801245957944175302e-11 1.137062752981643499e-11
2.938910000000000196e+02 1.785674386134417091e-11 1.166075135755617609e-11
2.941560000000000059e+02 1.788084263987244071e-11 1.166621313442028907e-11
2.944379999999999882e+02 1.826456000331155849e-11 1.201942712025783067e-11
2.947029999999999745e+02 1.778630714932560863e-11 1.129277400757633387e-11
2.949689999999999941e+02 1.786045443485928530e-11 1.134838317068398439e-11
2.952500000000000000e+02 1.794016324385694361e-11 1.136506860843766731e-11
2.955160000000000196e+02 1.765283405563700114e-11 1.156429205867448573e-11
2.957810000000000059e+02 1.802728799571440277e-11 1.169897251990237308e-11
2.960470000000000255e+02 1.769176818933182460e-11 1.190635177256149646e-11
2.963279999999999745e+02 1.770289470570673984e-11 1.177844453914556055e-11
2.966089999999999804e+02 1.810328970064389864e-11 1.168205289447943329e-11
2.968750000000000000e+02 1.764542505167110420e-11 1.144663270419288281e-11
2.971410000000000196e+02 1.813295000263615009e-11 1.172839603214015369e-11
2.974060000000000059e+02 1.788270226343868785e-11 1.186000690017730008e-11
2.976879999999999882e+02 1.787342843173611584e-11 1.200274515195109970e-11
2.979529999999999745e+02 1.786513818824442268e-11 1.196937774589068582e-11
2.982189999999999941e+02 1.799206617025816968e-11 1.180068976563974914e-11
2.985000000000000000e+02 1.776035221667804365e-11 1.167649137101545165e-11
2.987660000000000196e+02 1.737849274208169703e-11 1.160048966608595578e-11
2.990310000000000059e+02 1.781225514307926971e-11 1.187854588996506422e-11
2.992970000000000255e+02 1.801245610999480107e-11 1.159492814262197413e-11
2.995779999999999745e+02 1.790308699900489131e-11 1.174137263110219820e-11
2.998439999999999941e+02 1.796055318359357500e-11 1.144292560012472038e-11
3.001089999999999804e+02 1.839617000398696689e-11 1.160419677015411821e-11
3.003750000000000000e+02 1.764727426689649548e-11 1.181922788806577529e-11
3.006560000000000059e+02 1.823119606669809656e-11 1.197379174977530880e-11
3.009220000000000255e+02 1.793274903572061874e-11 1.191932576943832700e-11
3.011879999999999882e+02 1.758610618241007728e-11 1.188596096546312708e-11
3.014689999999999941e+02 1.801245957944175302e-11 1.180625042174199280e-11
3.017339999999999804e+02 1.811441621701881388e-11 1.230321140105461453e-11
3.020000000000000000e+02 1.787899168992357346e-11 1.133355648913481062e-11
3.022660000000000196e+02 1.798836253563695919e-11 1.171356674850576596e-11
3.025470000000000255e+02 1.800504190185847619e-11 1.191747221740424578e-11
3.028129999999999882e+02 1.801987378757807789e-11 1.181737433603169407e-11
3.030779999999999745e+02 1.818114755969268970e-11 1.207133004665905673e-11
3.033589999999999804e+02 1.799577327432633211e-11 1.187483791853516379e-11
3.036250000000000000e+02 1.799577153960285614e-11 1.183405803906190101e-11
3.038910000000000196e+02 1.818856176782901457e-11 1.166351563941514513e-11
3.041560000000000059e+02 1.781411129719856490e-11 1.179512824217576750e-11
3.044379999999999882e+02 1.791050294186469216e-11 1.184517848390465034e-11
3.047189999999999941e+02 1.802172820697389710e-11 1.178215337793719897e-11
3.049839999999999804e+02 1.811440927812490997e-11 1.173210140148484015e-11
3.052500000000000000e+02 1.779001251867029509e-11 1.179512997689924347e-11
3.055160000000000196e+02 1.780854803901110728e-11 1.182478680944454297e-11
3.057970000000000255e+02 1.831275235619767017e-11 1.162644112928656881e-11
3.060629999999999882e+02 1.740444073583535811e-11 1.173024958417423491e-11
3.063279999999999745e+02 1.798650638151766401e-11 1.184703203593873155e-11
3.065939999999999941e+02 1.827754093908229294e-11 1.171541943317810919e-11
3.068750000000000000e+02 1.815519089232164873e-11 1.202498951108355030e-11
3.071410000000000196e+02 1.790865025719234893e-11 1.214547819955447139e-11
3.074060000000000059e+02 1.786972306239142938e-11 1.196937687852894783e-11
3.076879999999999882e+02 1.829793087881892433e-11 1.161161271301391906e-11
3.079529999999999745e+02 1.776035221667804365e-11 1.213064978328182164e-11
3.082189999999999941e+02 1.784747870325897878e-11 1.178400692997128019e-11
3.084839999999999804e+02 1.824972811759195679e-11 1.168575999854759573e-11
3.087660000000000196e+02 1.844807639983514491e-11 1.224558128509745103e-11
3.090310000000000059e+02 1.814963457302809502e-11 1.191006147871487286e-11
3.092970000000000255e+02 1.820339018410166432e-11 1.159678082729431736e-11
3.095629999999999882e+02 1.794572476732092525e-11 1.172283450867617205e-11
3.098439999999999941e+02 1.870574528606283593e-11 1.208801461705100166e-11
3.101089999999999804e+02 1.806065540177481665e-11 1.186742457776057691e-11
3.103750000000000000e+02 1.842027051723871267e-11 1.198791500095497398e-11
3.106560000000000059e+02 1.800875247537359058e-11 1.187113081446700136e-11
3.109220000000000255e+02 1.793460518983991392e-11 1.193230497048558547e-11
3.111879999999999882e+02 1.828124630842697940e-11 1.177103206573271166e-11
3.114529999999999745e+02 1.834056344296453034e-11 1.181737260130821809e-11
3.117339999999999804e+02 1.874467074614027950e-11 1.202498777636007432e-11
3.120000000000000000e+02 1.790679757252000570e-11 1.178029809117964177e-11
3.122660000000000196e+02 1.824602274824727033e-11 1.208801288232752569e-11
3.125470000000000255e+02 1.820710075761677871e-11 1.224557955037397505e-11
3.128129999999999882e+02 1.826270731863921526e-11 1.183220101758086784e-11
3.130939999999999941e+02 1.819412155656952024e-11 1.207689070276130039e-11
3.133589999999999804e+02 1.844251834581811522e-11 1.178400606260954220e-11
3.136250000000000000e+02 1.816631567397308800e-11 1.191747221740424578e-11
3.139060000000000059e+02 1.833870902356871113e-11 1.182107970537638053e-11
3.141720000000000255e+02 1.847120026376991575e-11 1.207874598951885758e-11
3.144379999999999882e+02 1.825899674512410087e-11 1.245504914482165049e-11
3.147029999999999745e+02 1.817187719743706964e-11 1.184517674918117436e-11
3.149839999999999804e+02 1.822192570444247650e-11 1.180254418503556835e-11
3.152500000000000000e+02 1.824046642895371662e-11 1.206947736198671350e-11
3.155160000000000196e+02 1.837949237248892587e-11 1.210284650277060337e-11
3.157810000000000059e+02 1.820153402998236913e-11 1.193415938988140468e-11
3.160629999999999882e+02 1.844992908450748814e-11 1.198605971419741678e-11
3.163279999999999745e+02 1.843324798356249516e-11 1.184703203593873155e-11
3.165939999999999941e+02 1.825900021457105282e-11 1.175249307594494752e-11
3.168750000000000000e+02 1.881696708172508892e-11 1.219923728007499264e-11
3.171410000000000196e+02 1.824231737890258387e-11 1.221035859227947995e-11
3.174060000000000059e+02 1.822007648921708522e-11 1.183034920027026260e-11
3.176720000000000255e+02 1.807919439156258079e-11 1.214362464752039017e-11
3.179529999999999745e+02 1.811441101284838595e-11 1.222704229530968689e-11
3.182189999999999941e+02 1.803284951917838441e-11 1.192674084493638986e-11
3.185000000000000000e+02 1.861490996069026238e-11 1.200274341722762372e-11
3.187660000000000196e+02 1.827197768089483532e-11 1.206391670588446985e-11
3.190310000000000059e+02 1.856300876901251229e-11 1.193786475922609114e-11
3.193129999999999882e+02 1.824602448297074631e-11 1.216030835055059711e-11
3.195779999999999745e+02 1.867978861869179497e-11 1.211396694761335269e-11
3.198439999999999941e+02 1.869091166561975825e-11 1.235124068993398438e-11
3.201250000000000000e+02 1.848144554061903477e-11 1.245504827745991250e-11
3.203910000000000196e+02 1.874652343081262273e-11 1.212323557514549677e-11
3.206560000000000059e+02 1.815890146583676312e-11 1.147073235008289060e-11
3.209220000000000255e+02 1.893560308552366678e-11 1.229377450534530070e-11
3.212029999999999745e+02 1.868906245039436698e-11 1.228079964110673217e-11
3.214689999999999941e+02 1.848700185991258849e-11 1.184332579923230711e-11
3.217339999999999804e+02 1.818484945959042420e-11 1.160975916097983784e-11
3.220000000000000000e+02 1.869092033923713814e-11 1.235309510932980359e-11
3.222810000000000059e+02 1.824972985231543277e-11 1.188225646348017861e-11
3.225470000000000255e+02 1.815889973111328715e-11 1.173951647698290301e-11
3.228129999999999882e+02 1.843139876833710389e-11 1.189007312746293010e-11
3.230939999999999941e+02 1.829421857058033396e-11 1.222889671470550610e-11
3.233589999999999804e+02 1.873911095739977384e-11 1.228080050846847016e-11
3.236250000000000000e+02 1.851110237316433427e-11 1.213806312405640853e-11
3.238910000000000196e+02 1.913580405243919813e-11 1.190635090519975847e-11
3.241720000000000255e+02 1.846291175500169857e-11 1.211952673635385835e-11
3.244529999999999745e+02 1.871130334007986562e-11 1.242909854898277544e-11
3.247189999999999941e+02 1.858710581281730612e-11 1.186000776753903807e-11
3.249839999999999804e+02 1.837763795309310666e-11 1.221591838101998562e-11
3.252500000000000000e+02 1.870945065540752239e-11 1.206947736198671350e-11
3.255310000000000059e+02 1.831461544921086926e-11 1.208430751298283923e-11
3.257970000000000255e+02 1.867793593401945174e-11 1.220665062084957952e-11
3.260629999999999882e+02 1.867608151462363253e-11 1.212879623124774042e-11
3.263439999999999941e+02 1.832017350322789895e-11 1.185444711143679442e-11
3.266089999999999804e+02 1.830534335223177322e-11 1.218440712907886692e-11
3.268750000000000000e+02 1.892077640397449301e-11 1.225670086257846236e-11
3.271410000000000196e+02 1.843324798356249516e-11 1.215103972301845303e-11
3.274220000000000255e+02 1.873169848398692494e-11 1.180254418503556835e-11
3.276879999999999882e+02 1.869647318908373990e-11 1.221777193305406684e-11
3.279529999999999745e+02 1.821080439223798919e-11 1.221221214431356117e-11
3.282189999999999941e+02 1.856115434961669308e-11 1.269417817389983938e-11
3.285000000000000000e+02 1.857227566182118039e-11 1.243465833772328111e-11
3.287660000000000196e+02 1.857968813523402929e-11 1.205093923956068735e-11
3.290310000000000059e+02 1.852964136295209840e-11 1.248841481615858839e-11
3.293129999999999882e+02 1.873725653800395463e-11 1.222704229530968689e-11
3.295779999999999745e+02 1.868906071567089100e-11 1.194713251939649723e-11
3.298589999999999804e+02 1.851852178547108707e-11 1.217328494951264162e-11
3.301250000000000000e+02 1.838319947655708830e-11 1.212138028838793957e-11
3.303910000000000196e+02 1.863530336987384572e-11 1.222889497998203012e-11
3.306720000000000255e+02 1.879101561852447588e-11 1.187483791853516379e-11
3.309379999999999882e+02 1.923404664705419265e-11 1.221221301167529916e-11
3.312029999999999745e+02 1.856857029247649393e-11 1.225670086257846236e-11
3.314689999999999941e+02 1.866125309835098278e-11 1.228450847989837058e-11
3.317500000000000000e+02 1.809587375778409779e-11 1.229748421149867710e-11
3.320160000000000196e+02 1.890038299479090966e-11 1.235865576543204725e-11
3.322810000000000059e+02 1.866867251065773559e-11 1.195269230813700290e-11
3.325629999999999882e+02 1.872427907168017214e-11 1.193230323576210949e-11
3.328279999999999745e+02 1.870203644727119752e-11 1.207503975281243314e-11
3.330939999999999941e+02 1.874096364207211707e-11 1.222704142794794890e-11
3.333589999999999804e+02 1.836280780209698094e-11 1.212508825981784000e-11
3.336410000000000196e+02 1.871501217887150403e-11 1.221777453513928080e-11
3.339060000000000059e+02 1.865940041367863955e-11 1.229192095331121948e-11
3.341720000000000255e+02 1.899492368950816967e-11 1.176176083611535361e-11
3.344379999999999882e+02 1.880028077660966801e-11 1.204908742225008211e-11
3.347189999999999941e+02 1.922292360012622936e-11 1.191562213481711652e-11
3.349839999999999804e+02 1.895970186405193658e-11 1.208801548441273965e-11
3.352500000000000000e+02 1.887814037038193504e-11 1.228821471660479503e-11
3.355310000000000059e+02 1.882252513574211861e-11 1.199347565705721763e-11
3.357970000000000255e+02 1.896711433746478548e-11 1.276276306860779641e-11
3.360779999999999745e+02 1.901716631391714429e-11 1.224187071158233664e-11
3.363439999999999941e+02 1.919512292170022505e-11 1.238460809599439827e-11
3.366089999999999804e+02 1.878360141038815101e-11 1.197308398259711026e-11
3.368910000000000196e+02 1.873354943393579219e-11 1.244948762135766884e-11
3.371560000000000059e+02 1.894116287426417244e-11 1.221221214431356117e-11
3.374220000000000255e+02 1.892263082337031221e-11 1.256256210169226506e-11
3.376879999999999882e+02 1.869832934320303508e-11 1.214177022812457096e-11
3.379689999999999941e+02 1.875393763894894761e-11 1.191376598069782133e-11
3.382339999999999804e+02 1.894116287426417244e-11 1.249953699572481369e-11
3.385000000000000000e+02 1.847483971362251509e-11 1.230304400023918276e-11
3.387660000000000196e+02 1.875393590422547163e-11 1.243095036629338068e-11
3.390470000000000255e+02 1.909872607286366986e-11 1.251436714672093942e-11
3.393129999999999882e+02 1.885589601124948445e-11 1.232899719816327178e-11
3.395779999999999745e+02 1.890964641815262581e-11 1.223631092284183097e-11
3.398589999999999804e+02 1.904497219651357653e-11 1.219553017600683020e-11
3.401250000000000000e+02 1.876320973592804364e-11 1.211025897618345226e-11
3.403910000000000196e+02 1.906906924031837036e-11 1.211952673635385835e-11
3.406560000000000059e+02 1.900419058231683778e-11 1.254958723745369653e-11
3.409379999999999882e+02 1.867237788000242205e-11 1.228636203193245180e-11
3.412189999999999941e+02 1.890038299479090966e-11 1.221962635244988604e-11
3.414839999999999804e+02 1.857227739654465637e-11 1.250324323243123814e-11
3.417500000000000000e+02 1.901160652517663863e-11 1.209172172111916410e-11
3.420160000000000196e+02 1.882252513574211861e-11 1.207318446605487594e-11
3.422970000000000255e+02 1.845178697335025930e-11 1.234011937772949707e-11
3.425629999999999882e+02 1.892077293452754105e-11 1.237163149703235376e-11
3.428279999999999745e+02 1.893189251200855239e-11 1.233640967157612067e-11
3.431089999999999804e+02 1.918028930125714737e-11 1.213250246795416487e-11
3.433750000000000000e+02 1.827753920435881696e-11 1.230119131556683953e-11
3.436410000000000196e+02 1.920438981450889315e-11 1.279612960730647231e-11
3.439060000000000059e+02 1.877433104813253095e-11 1.226411680543826321e-11
3.441879999999999882e+02 1.887628421626263986e-11 1.262373712507258716e-11
3.444529999999999745e+02 1.891892198457867380e-11 1.245319299070235530e-11
3.447189999999999941e+02 1.942683514055687510e-11 1.217143053011682241e-11
3.449839999999999804e+02 1.909131706889777291e-11 1.230860725842664039e-11
3.452660000000000196e+02 1.918770697884042420e-11 1.210284216596191342e-11
3.455310000000000059e+02 1.898194795790786316e-11 1.213991754345222773e-11
3.457970000000000255e+02 1.909502243824245937e-11 1.241241397859083051e-11
3.460779999999999745e+02 1.944166355682952485e-11 1.221777366777754281e-11
3.463439999999999941e+02 1.925814716030593843e-11 1.224557694828876109e-11
3.466089999999999804e+02 1.880213519600548722e-11 1.248656126412450718e-11
3.468910000000000196e+02 1.897638990389083347e-11 1.216401805670397351e-11
3.471560000000000059e+02 1.862974358113334006e-11 1.238275280923684107e-11
3.474379999999999882e+02 1.907092019026723761e-11 1.211025810882171427e-11
3.477029999999999745e+02 1.953064446280627919e-11 1.257554043537778554e-11
3.479689999999999941e+02 1.912283005556236759e-11 1.213621130674580328e-11
3.482339999999999804e+02 1.850183548035566616e-11 1.237163062967061578e-11
3.485160000000000196e+02 1.896341070284357500e-11 1.262002828628094875e-11
3.487810000000000059e+02 1.939902925796044286e-11 1.261625352799722322e-11
3.490470000000000255e+02 1.907277287493958084e-11 1.212323470778375878e-11
3.493279999999999745e+02 1.900419231704031375e-11 1.221962808717336202e-11
3.495939999999999941e+02 1.923405011650114460e-11 1.239387759088828034e-11
3.498589999999999804e+02 1.887442979686682065e-11 1.235865489807030926e-11
3.501250000000000000e+02 1.890223567946325289e-11 1.255700231295175939e-11
3.504060000000000059e+02 1.935453880497206569e-11 1.222889671470550610e-11
3.506720000000000255e+02 1.892262388447640831e-11 1.241611934793551697e-11
3.509379999999999882e+02 1.930077798972806846e-11 1.193601033983027193e-11
3.512029999999999745e+02 1.914321826057552300e-11 1.249212105286501284e-11
3.514839999999999804e+02 1.917287509312082250e-11 1.241426579590143575e-11
3.517500000000000000e+02 1.925444179096125197e-11 1.243280305096572391e-11
3.520160000000000196e+02 1.900233789764449455e-11 1.246802400906021902e-11
3.522970000000000255e+02 1.924146432463746947e-11 1.236236373686194767e-11
3.525629999999999882e+02 1.906350771685438872e-11 1.239943651226704802e-11
3.528439999999999941e+02 1.905052851580713025e-11 1.235679874395101407e-11
3.531089999999999804e+02 1.936195474783186654e-11 1.260351285142791156e-11
3.533910000000000196e+02 1.919697387164909230e-11 1.230119044820510155e-11
3.536560000000000059e+02 1.926926847251042574e-11 1.247543821719654389e-11
3.539379999999999882e+02 1.882994107860191946e-11 1.228636116457071381e-11
3.542029999999999745e+02 1.904311604239428135e-11 1.231416704716714605e-11
3.544689999999999941e+02 1.949542437207352208e-11 1.269973709527860706e-11
3.547339999999999804e+02 1.902643147200233642e-11 1.203981879471793803e-11
3.550160000000000196e+02 1.897823738439274877e-11 1.225484817790611913e-11
3.552810000000000059e+02 1.904497046179010056e-11 1.224001802690999341e-11
3.555470000000000255e+02 1.940830135493953890e-11 1.247173284785185743e-11
3.558129999999999882e+02 1.932488023770329022e-11 1.255144078948777775e-11
3.560939999999999941e+02 1.922848685831368698e-11 1.247729263659236310e-11
3.563750000000000000e+02 1.921551459616033242e-11 1.237904743989215461e-11
3.566410000000000196e+02 1.926185079492714891e-11 1.248099974066052553e-11
3.569060000000000059e+02 1.932673292237563345e-11 1.255885586498584061e-11
3.571720000000000255e+02 1.946390965068545142e-11 1.241241137650561654e-11
3.574529999999999745e+02 1.917658393191246091e-11 1.265339569234136263e-11
3.577189999999999941e+02 1.924702931754840307e-11 1.238646164802847949e-11
3.579839999999999804e+02 1.909317495774054407e-11 1.253661150585339001e-11
3.582660000000000196e+02 1.947873806695810117e-11 1.254587926602379611e-11
3.585310000000000059e+02 1.932302581830747101e-11 1.238275280923684107e-11
3.587970000000000255e+02 1.919882829104491151e-11 1.237533860110051620e-11
3.590629999999999882e+02 1.911911948204725320e-11 1.279056634911901469e-11
3.593439999999999941e+02 1.914321826057552300e-11 1.260890437199124747e-11
3.596089999999999804e+02 1.892818887738734190e-11 1.258666174758227285e-11
3.598750000000000000e+02 1.911726853209838595e-11 1.246246335295797536e-11
3.601410000000000196e+02 1.943424587924624802e-11 1.240314274897347246e-11
3.604220000000000255e+02 1.903014378024092679e-11 1.257739138532665280e-11
3.606879999999999882e+02 1.914692189519673349e-11 1.239387498880306637e-11
3.609529999999999745e+02 1.918770697884042420e-11 1.238275367659857906e-11
3.612339999999999804e+02 1.907463249850582798e-11 1.243094949893164269e-11
3.615160000000000196e+02 1.935824764376370410e-11 1.251622156611675862e-11
3.617810000000000059e+02 1.924331874403328868e-11 1.254588100074727208e-11
3.620470000000000255e+02 1.945649717727260253e-11 1.242168000403776063e-11
3.623129999999999882e+02 1.922663417364134375e-11 1.242538710810592306e-11
3.625939999999999941e+02 1.913580578716267411e-11 1.223816534223765018e-11
3.628589999999999804e+02 1.930448856324318285e-11 1.267563918411207524e-11
3.631250000000000000e+02 1.969376745014628227e-11 1.287954725509576903e-11
3.633910000000000196e+02 1.919141581763206261e-11 1.280725005214922163e-11
3.636720000000000255e+02 1.950839836895035262e-11 1.286471536937616733e-11
3.639379999999999882e+02 1.957142607700301795e-11 1.245875538152807493e-11
3.642029999999999745e+02 1.943795818748483839e-11 1.246987756109430023e-11
3.644839999999999804e+02 1.960849885240811830e-11 1.221962721981162403e-11
3.647500000000000000e+02 1.905053025053060622e-11 1.254217129459389568e-11
