Start time (s) =
1547810078
'Reltime', 'DEFAU[mV]', '44.00[A]', '28.00[A]'
1.308899999999999864e+02 3.435000000000000000e+03 2.139747060092567210e-11 3.601393488983362090e-11
1.315469999999999970e+02 3.445781250000000000e+03 2.193543957584864756e-11 3.599734399450937872e-11
1.321870000000000118e+02 3.454531250000000000e+03 2.172970137159779824e-11 3.657584651817202825e-11
1.328429999999999893e+02 3.470937500000000000e+03 2.104128156432683028e-11 3.625404837448442663e-11
1.335000000000000000e+02 3.478281250000000000e+03 2.187217594540324939e-11 3.643645801743033985e-11
1.341399999999999864e+02 3.485312500000000000e+03 2.180400998641474075e-11 3.667286266328950717e-11
1.347969999999999970e+02 3.498281250000000000e+03 2.130289347701541658e-11 3.612815949183278974e-11
1.354370000000000118e+02 3.519375000000000000e+03 2.147853943312849623e-11 3.653531296943235418e-11
1.360929999999999893e+02 3.533593750000000000e+03 2.152459460669220448e-11 3.618773336544478525e-11
1.367340000000000089e+02 3.542187500000000000e+03 2.161302213588012222e-11 3.686262059487965814e-11
1.373899999999999864e+02 3.552656250000000000e+03 2.167136782527112615e-11 3.610789445218642868e-11
1.380469999999999970e+02 3.563281250000000000e+03 2.151354268342675624e-11 3.641003470944426113e-11
1.386870000000000118e+02 3.575000000000000000e+03 2.163199827598383251e-11 3.668760434338835807e-11
1.393429999999999893e+02 3.588281250000000000e+03 2.172295156255277249e-11 3.599796502551377841e-11
1.399840000000000089e+02 3.600156250000000000e+03 2.168426029014458578e-11 3.587822053341405137e-11
1.406399999999999864e+02 3.611250000000000000e+03 2.162776728542592508e-11 3.652117150365619125e-11
1.412969999999999970e+02 3.619531250000000000e+03 2.175427372963500972e-11 3.722679456363842121e-11
1.419370000000000118e+02 3.629687500000000000e+03 2.226275934436028336e-11 3.659979611048136405e-11
1.425929999999999893e+02 3.643750000000000000e+03 2.161179395165913064e-11 3.683254395925317226e-11
1.432340000000000089e+02 3.657812500000000000e+03 2.202754645352911211e-11 3.634737996693893081e-11
1.438899999999999864e+02 3.672187500000000000e+03 2.203737366202052073e-11 3.675885290599367750e-11
1.445469999999999970e+02 3.677812500000000000e+03 2.172172511305525688e-11 3.696149636356338419e-11
1.452030000000000030e+02 3.686718750000000000e+03 2.165908598306121036e-11 3.755718999687296389e-11
1.458429999999999893e+02 3.697343750000000000e+03 2.244882925384050765e-11 3.776845156067132336e-11
1.465149999999999864e+02 3.706250000000000000e+03 2.189183036238606661e-11 3.693817821059930395e-11
1.471560000000000059e+02 3.715937500000000000e+03 2.172908727948730245e-11 3.633204501141129583e-11
1.478120000000000118e+02 3.740000000000000000e+03 2.154178571633913464e-11 3.700695999642178435e-11
1.484679999999999893e+02 3.745312500000000000e+03 2.248321841202827187e-11 3.694615099969489336e-11
1.491250000000000000e+02 3.752031250000000000e+03 2.187524814067920431e-11 3.765483758133569836e-11
1.497810000000000059e+02 3.758593750000000000e+03 2.228793365144365879e-11 3.703396617149579129e-11
1.504370000000000118e+02 3.767343750000000000e+03 2.202751696323002051e-11 3.669867187916509010e-11
1.510929999999999893e+02 3.775000000000000000e+03 2.178374668149185567e-11 3.705975457068966250e-11
1.517340000000000089e+02 3.777500000000000000e+03 2.203860184624151231e-11 3.645116847250662317e-11
1.523899999999999864e+02 3.781562500000000000e+03 2.196798472298144844e-11 3.745032062241193671e-11
1.530310000000000059e+02 3.787031250000000000e+03 2.226951088812878510e-11 3.706468118536143663e-11
1.536870000000000118e+02 3.792656250000000000e+03 2.215650753145670393e-11 3.733672745975802343e-11
1.543429999999999893e+02 3.794843750000000000e+03 2.169040641541997161e-11 3.714881180449935982e-11
1.550000000000000000e+02 3.795937500000000000e+03 2.176286754973499882e-11 3.646898408260490498e-11
1.556560000000000059e+02 3.797031250000000000e+03 2.218660498376490153e-11 3.740426371412475248e-11
1.562969999999999970e+02 3.797812500000000000e+03 2.223450590310704911e-11 3.668452694394197522e-11
1.569530000000000030e+02 3.799843750000000000e+03 2.169715622446499736e-11 3.658998104505428728e-11
1.575929999999999893e+02 3.799531250000000000e+03 2.189735719138052872e-11 3.670111436981926545e-11
1.582500000000000000e+02 3.800000000000000000e+03 2.193168736897010973e-11 3.713345950173696508e-11
1.588899999999999864e+02 3.799531250000000000e+03 2.191277020946458265e-11 3.722619781876268519e-11
1.595469999999999970e+02 3.799843750000000000e+03 2.172848359571766252e-11 3.713161375595852576e-11
1.602030000000000030e+02 3.799062500000000000e+03 2.214470447292615773e-11 3.643766885441657166e-11
1.608590000000000089e+02 3.799375000000000000e+03 2.193604846378871542e-11 3.673795295755510892e-11
1.615000000000000000e+02 3.798281250000000000e+03 2.185805529630879818e-11 3.680551002860354970e-11
1.621560000000000059e+02 3.797812500000000000e+03 2.217461630982242582e-11 3.695658709612636983e-11
1.628120000000000118e+02 3.797656250000000000e+03 2.207176282020828495e-11 3.685279859055867746e-11
1.634530000000000030e+02 3.796406250000000000e+03 2.225968194491390051e-11 3.673121876102136696e-11
1.641090000000000089e+02 3.795468750000000000e+03 2.167135568220679431e-11 3.697070774522082104e-11
1.647649999999999864e+02 3.795312500000000000e+03 2.220687349285821455e-11 3.726549624438746378e-11
